,author_type,floor,floors_count,rooms_count,total_meters,price,lat,lon
21789,real_estate_agent,4.0,16.0,1.0,34.4,12000000,55.76484265,37.40987132890173
21790,real_estate_agent,12.0,14.0,3.0,84.3,30500000,55.75821,37.400427
21791,real_estate_agent,5.0,34.0,3.0,118.9,38800000,55.7601343,37.4197269
21792,homeowner,1.0,17.0,1.0,37.0,13500000,55.7563157,37.4069103
21793,real_estate_agent,15.0,17.0,2.0,50.0,16500000,55.7658542,37.41136348417125
21794,real_estate_agent,3.0,17.0,2.0,60.0,17750000,55.74316465,37.402040935207694
21795,realtor,6.0,25.0,1.0,49.0,16500000,55.7694489,37.3766899
21796,real_estate_agent,3.0,14.0,4.0,132.0,41800000,55.75821,37.400427
21797,real_estate_agent,4.0,14.0,2.0,49.0,14200000,55.749949900000004,37.40739613145161
21798,real_estate_agent,5.0,17.0,3.0,73.5,25000000,55.7563157,37.4069103
21799,realtor,2.0,4.0,3.0,198.4,60000000,55.7603096,37.44935835103918
21800,homeowner,5.0,5.0,2.0,43.0,15500000,55.741256250000006,37.40182966967882
21801,homeowner,1.0,3.0,1.0,22.0,4150000,55.7505412,37.6174782
21802,homeowner,2.0,17.0,2.0,52.5,16500000,55.7586344,37.4189325
21803,realtor,3.0,22.0,3.0,83.0,24000000,55.743819650000006,37.41604296801303
21804,real_estate_agent,6.0,14.0,3.0,92.0,35950000,55.7575538,37.3989576
21805,realtor,3.0,5.0,2.0,43.1,12500000,55.7392362,37.39967958029138
21806,real_estate_agent,3.0,4.0,5.0,274.0,333268200,55.7602743,37.45332221981131
21807,realtor,3.0,17.0,1.0,37.3,12500000,55.7618085,37.4082863
21808,real_estate_agent,12.0,13.0,1.0,41.0,14999999,55.75821,37.400427
21809,real_estate_agent,15.0,22.0,1.0,37.0,14000000,55.763365050000004,37.41706785
21810,realtor,15.0,16.0,1.0,40.0,15000000,55.744818249999994,37.41646891870922
21811,homeowner,7.0,17.0,1.0,36.4,13900000,55.754414749999995,37.411864871169485
21812,realtor,4.0,17.0,2.0,53.0,16000000,55.747780199999994,37.421921470463005
21813,real_estate_agent,9.0,17.0,1.0,38.0,14900000,55.75703365,37.41153024894008
21814,real_estate_agent,6.0,17.0,1.0,36.9,12000000,55.7699787,37.4087852
21815,real_estate_agent,1.0,4.0,2.0,40.8,10000000,55.78663315,37.35938025
21816,real_estate_agent,28.0,35.0,2.0,88.4,32300000,55.75686805,37.41826585756719
21817,real_estate_agent,2.0,14.0,3.0,84.0,26340000,55.75821,37.400427
21818,real_estate_agent,3.0,14.0,1.0,38.2,16139000,55.75821,37.400427
21819,realtor,5.0,22.0,1.0,41.5,14200000,55.7385819,37.4323578
21820,realtor,12.0,17.0,2.0,50.2,17600000,55.76052935,37.411009984139945
21821,realtor,3.0,22.0,3.0,82.0,24500000,55.743819650000006,37.41604296801303
21822,homeowner,6.0,12.0,2.0,45.0,13900000,55.7477557,37.399849330661546
21823,realtor,14.0,31.0,2.0,60.0,23990000,55.7417254,37.4167621
21824,realtor,7.0,14.0,3.0,64.6,18500000,55.7471127,37.4061565
21825,real_estate_agent,3.0,25.0,1.0,47.0,17500000,55.7391301,37.4141765
21826,homeowner,2.0,9.0,2.0,63.0,11600000,55.7505412,37.6174782
21827,realtor,17.0,17.0,1.0,39.0,12550000,55.764531500000004,37.383303399246415
21828,real_estate_agent,9.0,17.0,1.0,37.0,15400000,55.7569298,37.4089484
21829,realtor,4.0,17.0,2.0,54.0,20200000,55.7584,37.4105
21830,unknown,8.0,9.0,2.0,45.0,12700000,55.743857750000004,37.39819389794285
21831,unknown,12.0,17.0,2.0,53.0,19000000,55.756987949999996,37.40408548154177
21832,real_estate_agent,25.0,25.0,2.0,64.0,24600000,55.7341208,37.4058684
21833,real_estate_agent,3.0,12.0,1.0,36.0,12100000,55.73946445,37.40503309003623
21834,realtor,15.0,17.0,1.0,37.5,12700000,55.7482022,37.42024453493114
21835,real_estate_agent,5.0,17.0,3.0,75.0,23000000,55.7611462,37.41582552570577
21836,realtor,1.0,5.0,2.0,42.0,13000000,55.74025035,37.411407025816615
21837,real_estate_agent,10.0,11.0,2.0,43.7,20000000,55.7427825,37.398042
21838,realtor,2.0,4.0,2.0,44.0,10499000,55.7859893,37.3599796
21839,homeowner,14.0,17.0,2.0,52.0,17500000,55.749226,37.416096
21840,real_estate_agent,11.0,17.0,3.0,112.2,60173425,55.7470506,37.39574986810206
21841,real_estate_agent,9.0,20.0,1.0,66.0,22500000,55.7470506,37.39574986810206
21842,realtor,14.0,24.0,4.0,133.0,33250000,55.77083175,37.37481709050367
21843,realtor,13.0,17.0,2.0,54.0,15500000,55.7472573,37.4198248
21844,realtor,1.0,17.0,2.0,55.0,16400000,55.768621350000004,37.41154670458434
21845,homeowner,12.0,33.0,1.0,35.7,15900000,55.7399597,37.3949031
21846,realtor,17.0,17.0,2.0,56.0,18500000,55.7674714,37.408856023954115
21847,real_estate_agent,4.0,4.0,5.0,392.0,141000000,55.757834200000005,37.44737107997576
21848,real_estate_agent,8.0,9.0,2.0,42.5,9000000,55.7505412,37.6174782
21849,real_estate_agent,20.0,22.0,1.0,38.7,12700000,55.764688050000004,37.4054313994111
21850,realtor,2.0,22.0,1.0,39.3,12400000,55.7385819,37.4323578
21851,real_estate_agent,8.0,16.0,2.0,58.3,15000000,55.78436815,37.35392641191618
21852,real_estate_agent,8.0,24.0,4.0,126.0,44000000,55.7708439,37.3769528
21853,homeowner,8.0,17.0,1.0,38.1,14299999,55.76338485,37.41062650670082
21854,real_estate_agent,2.0,17.0,2.0,50.2,17800000,55.7563157,37.4069103
21855,realtor,1.0,9.0,1.0,32.2,10100000,55.7444356,37.41669849442799
21856,real_estate_agent,9.0,17.0,2.0,50.0,20400000,55.7598997,37.4056536
21857,real_estate_agent,10.0,14.0,2.0,55.0,17300000,55.7424054,37.4011077
21858,real_estate_agent,2.0,4.0,5.0,379.0,125000000,55.7583769,37.44843656626105
21859,real_estate_agent,2.0,17.0,3.0,75.0,21500000,55.76673395,37.411791776389464
21860,homeowner,15.0,18.0,1.0,31.9,7900000,55.7505412,37.6174782
21861,real_estate_agent,11.0,17.0,2.0,50.2,19990000,55.7586718,37.4161104
21862,unknown,9.0,24.0,1.0,50.4,16300000,55.77083175,37.37481709050367
21863,homeowner,9.0,17.0,1.0,38.0,16250000,55.7610456,37.4090105
21864,homeowner,12.0,17.0,1.0,38.0,14300000,55.77030335,37.4114885013362
21865,realtor,4.0,9.0,2.0,45.0,13800000,55.7444356,37.41669849442799
21866,real_estate_agent,15.0,17.0,1.0,37.9,15450000,55.7464014,37.4215995
21867,realtor,1.0,9.0,2.0,46.0,11900000,55.743857750000004,37.39819389794285
21868,real_estate_agent,11.0,28.0,1.0,20.0,9500000,55.7468075,37.4078026
21869,real_estate_agent,2.0,4.0,5.0,310.0,250000000,55.7583769,37.44843656626105
21870,realtor,18.0,22.0,2.0,55.2,19000000,55.741584149999994,37.42564968147528
21871,real_estate_agent,1.0,16.0,3.0,64.7,19800000,55.7510772,37.4042193
21872,unknown,2.0,16.0,3.0,106.5,31490000,55.7446021,37.42836844523406
21873,real_estate_agent,4.0,25.0,5.0,202.9,79900000,55.76175365,37.40561839395605
21874,real_estate_agent,5.0,6.0,3.0,80.0,17500000,55.7505412,37.6174782
21875,unknown,2.0,22.0,1.0,36.2,13400000,55.76410855,37.41787621312176
21876,real_estate_agent,23.0,23.0,3.0,80.3,25200000,55.752347,37.4126973
21877,realtor,8.0,17.0,3.0,71.6,20300000,55.77077105,37.408294036117496
21878,real_estate_agent,11.0,14.0,3.0,64.4,18500000,55.75053265,37.40524117303191
21879,real_estate_agent,1.0,17.0,3.0,73.8,23300000,55.7623777,37.41073377585437
21880,unknown,17.0,17.0,2.0,53.2,17900000,55.7676836,37.4116400395405
21881,unknown,9.0,17.0,1.0,35.9,13000000,55.7423353,37.4178314
21882,realtor,5.0,18.0,1.0,37.0,6999999,55.7505412,37.6174782
21883,real_estate_agent,16.0,23.0,1.0,40.0,18500000,55.7442552,37.41501703055057
21884,realtor,31.0,35.0,5.0,163.3,70000000,55.75686805,37.41826585756719
21885,real_estate_agent,7.0,17.0,1.0,36.4,13900000,55.754414749999995,37.411864871169485
21886,realtor,2.0,17.0,1.0,38.0,12999000,55.77089105,37.41145466753842
21887,homeowner,1.0,6.0,3.0,105.0,18990000,55.7505412,37.6174782
21888,realtor,4.0,5.0,2.0,44.9,13350000,55.74044085,37.41301681180994
21889,real_estate_agent,10.0,17.0,4.0,143.2,59000000,55.7470506,37.39574986810206
21890,real_estate_agent,13.0,24.0,2.0,55.5,22100000,55.770969,37.378172
21891,homeowner,13.0,25.0,2.0,52.0,23950000,55.7426325,37.3974723
21892,real_estate_agent,5.0,7.0,3.0,134.1,65000000,55.769437,37.398291
21893,homeowner,4.0,17.0,1.0,37.7,14700000,55.754414749999995,37.411864871169485
21894,real_estate_agent,9.0,22.0,3.0,77.5,35000000,55.76299445,37.416205654503045
21895,real_estate_agent,2.0,4.0,5.0,344.8,277723500,55.75867245,37.449805462013835
21896,realtor,2.0,6.0,5.0,248.5,119000000,55.76804105,37.39883492622448
21897,realtor,1.0,17.0,1.0,35.7,11500000,55.768621350000004,37.41154670458434
21898,realtor,5.0,22.0,1.0,39.0,15000000,55.73995125,37.42900410104712
21899,real_estate_agent,2.0,17.0,1.0,37.4,14500000,55.7623777,37.41073377585437
21900,realtor,11.0,17.0,2.0,62.4,25000000,55.7437166,37.41757002581198
21901,homeowner,13.0,16.0,1.0,34.3,5500000,55.7423328,36.853904591007804
21902,real_estate_agent,10.0,17.0,2.0,53.8,20000000,55.7684032,37.40867015711363
21903,real_estate_agent,2.0,22.0,3.0,83.8,27300000,55.743819650000006,37.41604296801303
21904,realtor,13.0,17.0,2.0,53.2,18800000,55.7561288,37.40509168376063
21905,real_estate_agent,4.0,22.0,3.0,106.9,59900000,55.7434478,37.4183574
21906,real_estate_agent,11.0,14.0,1.0,34.7,11250000,55.7450456,37.3962514
21907,real_estate_agent,3.0,7.0,3.0,120.0,46500000,55.7505412,37.6174782
21908,realtor,4.0,16.0,1.0,34.0,14250000,55.7432236,37.4139673
21909,real_estate_agent,10.0,17.0,3.0,77.0,23100000,55.7684032,37.40867015711363
21910,realtor,1.0,4.0,3.0,72.6,19900000,55.74233795000001,37.39805269736503
21911,realtor,3.0,9.0,2.0,38.0,12200000,55.745375800000005,37.416265202978366
21912,real_estate_agent,20.0,21.0,5.0,340.0,100000000,55.7465693,37.42777562449479
21913,realtor,10.0,30.0,1.0,52.0,21800000,55.7413936,37.4176169
21914,realtor,11.0,17.0,3.0,76.5,23000000,55.74316465,37.402040935207694
21915,unknown,2.0,17.0,2.0,52.0,18700000,55.747780199999994,37.421921470463005
21916,homeowner,1.0,9.0,1.0,35.0,13000000,55.747766350000006,37.403887850000004
21917,realtor,14.0,14.0,2.0,39.0,14200000,55.749949900000004,37.40739613145161
21918,real_estate_agent,2.0,7.0,4.0,248.0,105000000,55.76957045,37.39640084441457
21919,real_estate_agent,18.0,33.0,2.0,58.2,23800000,55.7399597,37.3949031
21920,real_estate_agent,18.0,24.0,1.0,52.0,16200000,55.77083175,37.37481709050367
21921,real_estate_agent,2.0,22.0,5.0,161.0,58900000,55.7470506,37.39574986810206
21922,real_estate_agent,2.0,17.0,2.0,76.0,25000000,55.7413936,37.4176169
21923,homeowner,10.0,11.0,1.0,21.6,14000000,55.7427825,37.398042
21924,realtor,2.0,6.0,3.0,113.6,75000000,55.76804105,37.39883492622448
21925,realtor,1.0,12.0,3.0,62.0,16000000,55.7365329,37.4390238
21926,unknown,9.0,18.0,3.0,101.6,15490000,55.7505412,37.6174782
21927,realtor,7.0,12.0,1.0,38.9,14000000,55.798259349999995,37.40173571048226
21928,realtor,1.0,8.0,1.0,26.3,4546891,55.76673615,37.24332174745463
21929,real_estate_agent,10.0,17.0,2.0,57.0,19800000,55.764531500000004,37.383303399246415
21930,homeowner,8.0,8.0,1.0,27.0,5500000,55.76695395,37.241432347454634
21931,real_estate_agent,2.0,4.0,5.0,342.8,277723500,55.75867245,37.449805462013835
21932,real_estate_agent,7.0,7.0,3.0,164.1,108000000,55.770809549999996,37.39706079571728
21933,real_estate_agent,27.0,34.0,3.0,130.0,75000000,55.7601343,37.4197269
21934,real_estate_agent,9.0,19.0,3.0,79.0,49000000,55.7437341,37.4218885
21935,homeowner,1.0,9.0,2.0,43.2,16900000,55.743857750000004,37.39819389794285
21936,realtor,8.0,30.0,3.0,116.0,50000000,55.7413936,37.4176169
21937,real_estate_agent,13.0,16.0,2.0,80.8,46000000,55.7542736,37.4059099
21938,realtor,13.0,17.0,2.0,54.0,18000000,55.76673395,37.411791776389464
21939,realtor,4.0,22.0,1.0,23.5,21000000,55.7437341,37.4218885
21940,real_estate_agent,4.0,17.0,2.0,53.5,18500000,55.7674714,37.408856023954115
21941,realtor,8.0,9.0,1.0,32.0,11100000,55.744785750000005,37.41557293838215
21942,realtor,1.0,5.0,3.0,65.0,48900000,55.7505412,37.6174782
21943,real_estate_agent,14.0,26.0,4.0,122.0,78000000,55.7437341,37.4218885
21944,real_estate_agent,3.0,4.0,5.0,215.5,104999000,55.759579099999996,37.44951757447821
21945,real_estate_agent,1.0,3.0,3.0,83.2,18000000,55.7851543,37.35378248250001
21946,real_estate_agent,7.0,8.0,1.0,22.0,5200000,55.76807,37.2418365
21947,realtor,11.0,17.0,3.0,74.9,27500000,55.7611462,37.41582552570577
21948,real_estate_agent,2.0,4.0,3.0,100.0,13000000,55.7505412,37.6174782
21949,real_estate_agent,24.0,31.0,2.0,50.0,11100000,55.7505412,37.6174782
21950,realtor,20.0,33.0,1.0,27.1,13500000,55.7399597,37.3949031
21951,real_estate_agent,39.0,40.0,2.0,112.0,50000000,55.7441524,37.4197402
21952,real_estate_agent,5.0,5.0,1.0,33.1,18000000,55.7599018,37.469507
21953,homeowner,3.0,3.0,3.0,78.6,14500000,55.80530475,36.9944947466197
21954,realtor,17.0,17.0,1.0,37.8,14800000,55.7598997,37.4056536
21955,real_estate_agent,8.0,26.0,1.0,23.2,16000000,55.7437341,37.4218885
21956,realtor,3.0,23.0,1.0,29.4,15900000,55.7599018,37.469507
21957,real_estate_agent,2.0,9.0,1.0,40.0,16800000,55.7428372,37.41618081795754
21958,unknown,2.0,3.0,4.0,83.0,18000000,55.7505412,37.6174782
21959,real_estate_agent,3.0,4.0,4.0,142.0,85000000,55.7653662,37.61699310620601
21960,real_estate_agent,4.0,4.0,1.0,40.0,35000000,55.7620922,37.626018
21961,real_estate_agent,4.0,4.0,1.0,37.0,34000000,55.7620922,37.626018
21962,real_estate_agent,4.0,8.0,3.0,133.8,150000000,55.7613489,37.6315709
21963,real_estate_agent,2.0,5.0,2.0,103.0,149980000,55.7582138,37.625314
21964,real_estate_agent,3.0,8.0,3.0,100.5,110297439,55.7613489,37.6315709
21965,real_estate_agent,2.0,3.0,4.0,126.7,123900000,55.76295535,37.62684804845297
21966,real_estate_agent,3.0,7.0,4.0,183.0,146295201,55.7620825,37.6180824
21967,real_estate_agent,2.0,3.0,4.0,126.0,123900000,55.76295535,37.62684804845297
21968,real_estate_agent,4.0,5.0,1.0,27.0,24800000,55.7655886,37.6161806
21969,real_estate_agent,5.0,5.0,2.0,119.1,70000000,55.7633005,37.6249831
21970,real_estate_agent,4.0,4.0,2.0,52.0,45000000,55.7620922,37.626018
21971,real_estate_agent,2.0,3.0,3.0,153.0,89999990,55.7660093,37.6215011
21972,realtor,5.0,5.0,5.0,223.0,138861750,55.763244,37.6257282
21973,real_estate_agent,3.0,5.0,2.0,104.0,150000000,55.7582138,37.625314
21974,real_estate_agent,5.0,6.0,4.0,203.27,508175000,55.7616875,37.6270333
21975,real_estate_agent,2.0,5.0,2.0,103.0,150000000,55.7582138,37.625314
21976,realtor,4.0,4.0,1.0,31.0,25500000,55.7616875,37.6270333
21977,real_estate_agent,1.0,8.0,1.0,30.0,19000000,55.7587764,37.6323175
21978,real_estate_agent,1.0,5.0,4.0,120.9,53000000,55.7638228,37.61448628128724
21979,realtor,6.0,6.0,4.0,167.9,161000000,55.7660093,37.6215011
21980,real_estate_agent,7.0,7.0,5.0,264.6,382490000,55.7607943,37.6148097
21981,real_estate_agent,7.0,7.0,5.0,300.0,382500000,55.7607943,37.6148097
21982,real_estate_agent,2.0,5.0,3.0,124.0,290000000,55.7582138,37.625314
21983,real_estate_agent,7.0,7.0,5.0,296.4,450000000,55.7607943,37.6148097
21984,real_estate_agent,5.0,5.0,4.0,185.7,79851000,55.7677101,37.6291448
21985,realtor,2.0,4.0,3.0,146.4,95000000,55.7639513,37.6149876
21986,realtor,1.0,3.0,1.0,18.2,8990000,55.764939,37.6207193
21987,realtor,1.0,3.0,1.0,23.2,10990000,55.76497075,37.6211229091939
21988,unknown,1.0,3.0,4.0,88.4,34000000,55.764939,37.6207193
21989,real_estate_agent,10.0,15.0,3.0,129.6,158100300,55.7683362,37.6229703
21990,real_estate_agent,4.0,4.0,1.0,20.0,20000000,55.7620922,37.626018
21991,real_estate_agent,7.0,14.0,3.0,170.0,425000000,55.764730799999995,37.621516740522175
21992,realtor,3.0,5.0,3.0,115.0,94000000,55.763244,37.6257282
21993,real_estate_agent,2.0,5.0,2.0,71.9,73500000,55.7582138,37.625314
21994,realtor,1.0,3.0,1.0,29.8,18990000,55.7672575,37.626215277283734
21995,real_estate_agent,4.0,4.0,4.0,220.0,450000000,55.7633417,37.6151115
21996,unknown,1.0,8.0,3.0,81.2,36700000,55.7587764,37.6323175
21997,unknown,5.0,5.0,2.0,59.3,65230000,55.7655886,37.6161806
21998,realtor,18.0,21.0,2.0,68.23,26000000,55.79424115,37.654072447533224
21999,real_estate_agent,4.0,7.0,5.0,175.0,125000000,55.7620825,37.6180824
22000,real_estate_agent,2.0,5.0,3.0,125.0,310124575,55.7582138,37.625314
22001,realtor,2.0,3.0,2.0,90.0,75000000,55.76559795,37.62093946211054
22002,realtor,5.0,7.0,3.0,120.0,357000000,55.7607943,37.6148097
22003,real_estate_agent,7.0,8.0,5.0,264.6,382500000,55.7607943,37.6148097
22004,real_estate_agent,1.0,3.0,5.0,168.4,185183799,55.7673503,37.6273669
22005,real_estate_agent,2.0,5.0,2.0,105.8,160000000,55.7582138,37.625314
22006,real_estate_agent,2.0,5.0,3.0,120.0,308887504,55.7582138,37.625314
22007,real_estate_agent,5.0,5.0,4.0,221.0,138861750,55.763244,37.6257282
22008,real_estate_agent,2.0,5.0,2.0,103.1,150000000,55.7582138,37.625314
22009,real_estate_agent,5.0,5.0,5.0,221.0,138861750,55.763244,37.6257282
22010,real_estate_agent,7.0,7.0,5.0,264.6,382500000,55.7607943,37.6148097
22011,real_estate_agent,5.0,5.0,5.0,224.0,135993895,55.763244,37.6257282
22012,real_estate_agent,12.0,12.0,4.0,235.0,481477879,55.7683362,37.6229703
22013,developer,2.0,14.0,2.0,41.2,12850280,55.716947,37.7933151
22014,realtor,7.0,12.0,2.0,55.0,16750000,55.709842699999996,37.74865449999999
22015,developer,2.0,14.0,1.0,31.0,11507200,55.716947,37.7933151
22016,developer,3.0,30.0,3.0,69.0,19283085,55.716947,37.7933151
22017,developer,4.0,30.0,2.0,50.7,15301260,55.716947,37.7933151
22018,developer,15.0,30.0,1.0,37.7,12991420,55.716947,37.7933151
22019,developer,26.0,30.0,2.0,49.9,16277380,55.716947,37.7933151
22020,developer,10.0,12.0,3.0,73.1,22470940,55.716947,37.7933151
22021,real_estate_agent,3.0,5.0,3.0,70.0,14500000,55.727244850000005,37.7695114
22022,developer,13.0,14.0,2.0,47.2,14594240,55.716947,37.7933151
22023,developer,19.0,30.0,2.0,41.8,14069880,55.716947,37.7933151
22024,developer,10.0,14.0,2.0,58.2,18187500,55.716947,37.7933151
22025,developer,6.0,30.0,1.0,33.8,12840620,55.716947,37.7933151
22026,developer,8.0,9.0,3.0,67.1,26853420,55.7165128,37.7680669
22027,developer,8.0,10.0,2.0,61.3,19150120,55.716947,37.7933151
22028,real_estate_agent,15.0,17.0,1.0,37.9,14500000,55.70704635,37.761741069094356
22029,developer,19.0,30.0,2.0,37.9,13299110,55.716947,37.7933151
22030,real_estate_agent,17.0,25.0,2.0,65.0,20250000,55.7149502,37.7501907
22031,developer,7.0,30.0,2.0,50.2,20648916,55.7165128,37.7680669
22032,realtor,6.0,9.0,1.0,32.8,10200000,55.7164419,37.776575487883086
22033,developer,7.0,14.0,2.0,40.3,13254670,55.716947,37.7933151
22034,developer,2.0,12.0,2.0,52.0,21678800,55.7165128,37.7680669
22035,real_estate_agent,4.0,12.0,1.0,35.0,9800000,55.713703100000004,37.77981648896797
22036,developer,26.0,30.0,2.0,52.9,16525960,55.716947,37.7933151
22037,homeowner,4.0,9.0,1.0,40.8,12000000,55.70303105,37.75277467376739
22038,developer,4.0,9.0,3.0,69.0,26151000,55.7165128,37.7680669
22039,unknown,4.0,9.0,2.0,37.2,10900000,55.7100157,37.770838374799055
22040,developer,24.0,30.0,2.0,41.8,18221999,55.7165128,37.7680669
22041,real_estate_agent,1.0,5.0,2.0,45.0,11700000,55.713923699999995,37.768224550000006
22042,developer,6.0,9.0,2.0,45.4,19853420,55.7165128,37.7680669
22043,realtor,2.0,9.0,1.0,30.0,9850000,55.712151649999996,37.73955324954805
22044,developer,5.0,12.0,3.0,71.1,21194910,55.716947,37.7933151
22045,realtor,13.0,18.0,2.0,54.5,17000000,55.711961650000006,37.76980260730359
22046,developer,4.0,14.0,1.0,30.3,11610960,55.716947,37.7933151
22047,developer,2.0,14.0,1.0,39.1,12758330,55.716947,37.7933151
22048,real_estate_agent,9.0,9.0,2.0,44.8,12700000,55.7067054,37.78870335235665
22049,developer,19.0,30.0,3.0,67.1,20948620,55.716947,37.7933151
22050,realtor,5.0,5.0,3.0,54.0,15950000,55.7030242,37.790336350000004
22051,developer,2.0,14.0,3.0,74.0,22148200,55.716947,37.7933151
22052,developer,6.0,12.0,3.0,60.1,25061700,55.7165128,37.7680669
22053,real_estate_agent,1.0,16.0,1.0,13.8,2120000,55.704261900000006,37.744579607708886
22054,developer,2.0,12.0,3.0,60.6,24300600,55.7165128,37.7680669
22055,real_estate_agent,1.0,16.0,1.0,14.4,2550000,55.704261900000006,37.744579607708886
22056,developer,5.0,12.0,2.0,63.5,23761700,55.7165128,37.7680669
22057,homeowner,10.0,12.0,1.0,34.0,9900000,55.707962,37.7880963
22058,developer,9.0,10.0,2.0,44.4,14514360,55.716947,37.7933151
22059,homeowner,2.0,9.0,2.0,45.3,12800000,55.710573499999995,37.74392795
22060,developer,2.0,12.0,1.0,35.5,16589150,55.7165128,37.7680669
22061,developer,9.0,9.0,1.0,37.8,17388000,55.7165128,37.7680669
22062,developer,2.0,9.0,1.0,38.6,16405000,55.7165128,37.7680669
22063,developer,2.0,14.0,2.0,42.7,13382180,55.716947,37.7933151
22064,developer,26.0,30.0,1.0,32.0,16077856,55.7165128,37.7680669
22065,developer,2.0,14.0,2.0,59.0,17835700,55.716947,37.7933151
22066,homeowner,8.0,9.0,4.0,62.7,14700000,55.69534695,37.80658510000001
22067,developer,20.0,30.0,1.0,37.4,13056340,55.716947,37.7933151
22068,developer,2.0,14.0,2.0,52.0,15579200,55.716947,37.7933151
22069,homeowner,5.0,5.0,2.0,65.0,8990000,55.9508352,37.300778968226794
22070,developer,2.0,14.0,2.0,47.8,14148800,55.716947,37.7933151
22071,real_estate_agent,1.0,9.0,1.0,33.0,9450000,55.719787749999995,37.73739853714132
22072,developer,2.0,12.0,3.0,71.7,21008100,55.716947,37.7933151
22073,real_estate_agent,1.0,5.0,3.0,62.0,19900000,55.70563355,37.770849479479736
22074,developer,7.0,12.0,2.0,49.1,15903490,55.716947,37.7933151
22075,real_estate_agent,4.0,17.0,2.0,60.0,19900000,55.70751475,37.75822444701162
22076,developer,5.0,9.0,2.0,45.5,19851650,55.7165128,37.7680669
22077,real_estate_agent,8.0,30.0,1.0,28.5,11700000,55.7165128,37.7680669
22078,developer,2.0,10.0,2.0,61.8,18552360,55.716947,37.7933151
22079,realtor,13.0,30.0,3.0,51.0,19000000,55.7165128,37.7680669
22080,developer,2.0,30.0,1.0,33.1,12144390,55.716947,37.7933151
22081,developer,2.0,14.0,3.0,70.4,21472000,55.716947,37.7933151
22082,realtor,7.0,16.0,2.0,72.4,21100000,55.704261900000006,37.744579607708886
22083,developer,2.0,30.0,3.0,68.0,20420400,55.716947,37.7933151
22084,,3.0,5.0,1.0,15.7,5369400,55.71189565,37.7600989413974
22085,,1.0,5.0,1.0,34.1,13009150,55.71208245,37.76075143075803
22086,real_estate_agent,1.0,9.0,1.0,30.4,8500000,55.70752565,37.79127204232452
22087,homeowner,10.0,30.0,2.0,41.3,16800000,55.7165128,37.7680669
22088,realtor,1.0,12.0,2.0,37.7,12000000,55.7126869,37.73852215
22089,real_estate_agent,3.0,5.0,3.0,56.0,17200000,55.6990373,37.778204160055076
22090,real_estate_agent,6.0,14.0,2.0,60.2,16900000,55.6997774,37.776645614096125
22091,real_estate_agent,23.0,23.0,1.0,42.3,12300000,55.714336,37.7578726
22092,real_estate_agent,4.0,12.0,2.0,45.6,11899000,55.7180804,37.8080131
22093,real_estate_agent,3.0,9.0,2.0,44.0,12490000,55.7105581,37.7679585
22094,real_estate_agent,7.0,30.0,2.0,41.1,17500000,55.7165128,37.7680669
22095,realtor,3.0,18.0,1.0,38.0,6300000,55.63171735,37.87008526055786
22096,real_estate_agent,6.0,9.0,1.0,34.2,8300000,55.70451935,37.79293638195102
22097,real_estate_agent,19.0,27.0,1.0,41.2,5900000,55.5969636,37.9867906
22098,realtor,2.0,12.0,2.0,45.0,10600000,55.707962,37.7880963
22099,real_estate_agent,4.0,9.0,1.0,32.0,8700000,55.7117483,37.7773512
22100,realtor,1.0,9.0,2.0,44.1,9450000,55.69223135,37.80543707391459
22101,real_estate_agent,4.0,14.0,1.0,34.9,10000000,55.7003532,37.813994131688304
22102,real_estate_agent,7.0,9.0,2.0,42.0,10800000,55.7073573,37.7816838
22103,realtor,6.0,12.0,2.0,39.0,10000000,55.713058700000005,37.73878122518427
22104,realtor,9.0,9.0,1.0,31.0,9300000,55.7100157,37.770838374799055
22105,real_estate_agent,2.0,17.0,3.0,67.0,16500000,55.7069808,37.74896238702475
22106,realtor,4.0,9.0,1.0,30.1,9500000,55.70813765,37.78653223779844
22107,realtor,2.0,9.0,3.0,56.0,12200000,55.6976724,37.8069736
22108,realtor,3.0,12.0,1.0,34.5,10200000,55.709445099999996,37.742496520784144
22109,realtor,7.0,9.0,2.0,37.8,9500000,55.7069597,37.7906540132674
22110,real_estate_agent,5.0,12.0,2.0,38.2,11500000,55.70293855,37.76268185887096
22111,real_estate_agent,15.0,30.0,2.0,49.4,18500000,55.7165128,37.7680669
22112,real_estate_agent,5.0,5.0,2.0,43.9,5200000,55.6785553,37.7035694
22113,real_estate_agent,3.0,23.0,2.0,54.5,15800000,55.7161906,37.7528085
22114,realtor,4.0,5.0,1.0,31.0,10450000,55.701503450000004,37.78906457392588
22115,realtor,4.0,12.0,1.0,35.9,10700000,55.7132225,37.7819557
22116,realtor,1.0,23.0,3.0,100.0,17600000,55.71742295,37.74946855000002
22117,real_estate_agent,5.0,5.0,2.0,39.3,11500000,55.710751599999995,37.73680755000001
22118,real_estate_agent,10.0,23.0,3.0,78.4,25000000,55.7119796,37.7521594
22119,realtor,1.0,5.0,1.0,34.1,9500000,55.707002,37.7454799
22120,realtor,8.0,17.0,3.0,64.0,15200000,55.7046893,37.7787539
22121,real_estate_agent,2.0,9.0,3.0,57.9,13300000,55.7003385,37.8094134
22122,real_estate_agent,7.0,9.0,3.0,53.8,7050000,55.7505412,37.6174782
22123,realtor,9.0,9.0,1.0,33.0,8999999,55.6948783,37.8080884
