,author_type,url,floor,floors_count,rooms_count,total_meters,price,district,lat,lon
27571,real_estate_agent,https://www.cian.ru/sale/flat/297982513/,20.0,33.0,1.0,58.0,24500000,Нагатино-Садовники,55.6778607,37.6356272
27572,developer,https://www.cian.ru/sale/flat/299793575/,26.0,35.0,1.0,45.1,24168954,Даниловский,55.707253,37.643517
27573,real_estate_agent,https://www.cian.ru/sale/flat/295854758/,6.0,9.0,2.0,44.7,13900000,Нагатино-Садовники,55.680095,37.64678293112898
27574,developer,https://www.cian.ru/sale/flat/299516890/,14.0,35.0,2.0,72.2,31335237,Даниловский,55.707253,37.643517
27575,real_estate_agent,https://www.cian.ru/sale/flat/293758961/,4.0,30.0,1.0,32.4,13940000,Нагатино-Садовники,55.6746117,37.6454806
27576,developer,https://www.cian.ru/sale/flat/300034984/,6.0,6.0,3.0,103.9,76066405,Нагатинский затон,55.6657173,37.6596192
27577,realtor,https://www.cian.ru/sale/flat/297250935/,3.0,6.0,1.0,40.16,19900000,Нагатинский затон,55.6770217,37.6640823
27578,,https://www.cian.ru/sale/flat/299514344/,7.0,33.0,2.0,48.8,17489236,Нагатино-Садовники,55.6746117,37.6454806
27579,realtor,https://www.cian.ru/sale/flat/297806531/,5.0,12.0,2.0,45.0,12600000,Нагатинский затон,55.6768711,37.67291075
27580,,https://www.cian.ru/sale/flat/299514085/,32.0,33.0,1.0,34.3,12843908,Нагатино-Садовники,55.6746117,37.6454806
27581,real_estate_agent,https://www.cian.ru/sale/flat/296688791/,9.0,9.0,2.0,37.8,11000000,Нагатинский затон,55.6801199,37.6844207
27582,,https://www.cian.ru/sale/flat/299513969/,13.0,22.0,1.0,34.4,12989233,Нагатино-Садовники,55.6746117,37.6454806
27583,real_estate_agent,https://www.cian.ru/sale/flat/282790003/,6.0,10.0,1.0,22.6,9400000,Нагатинский затон,55.6828917,37.6670905
27584,,https://www.cian.ru/sale/flat/299514019/,22.0,33.0,1.0,36.2,13867567,Нагатино-Садовники,55.6746117,37.6454806
27585,realtor,https://www.cian.ru/sale/flat/299150794/,2.0,12.0,2.0,37.0,10700000,Нагатинский затон,55.6843207,37.6859055
27586,,https://www.cian.ru/sale/flat/299513896/,11.0,22.0,1.0,36.1,13698361,Нагатино-Садовники,55.6746117,37.6454806
27587,realtor,https://www.cian.ru/sale/flat/293508784/,6.0,9.0,2.0,37.4,11600000,Нагатино-Садовники,55.6805636,37.65817322651872
27588,,https://www.cian.ru/sale/flat/299514566/,31.0,33.0,2.0,51.1,19485349,Нагатино-Садовники,55.6746117,37.6454806
27589,real_estate_agent,https://www.cian.ru/sale/flat/299507337/,2.0,9.0,2.0,36.3,10890000,Нагатино-Садовники,55.6685806,37.65974206819361
27590,,https://www.cian.ru/sale/flat/299513932/,20.0,22.0,2.0,53.2,18445716,Нагатино-Садовники,55.6746117,37.6454806
27591,realtor,https://www.cian.ru/sale/flat/298416217/,3.0,9.0,3.0,58.0,15000000,Нагатинский затон,55.678518999999994,37.67621213557331
27592,,https://www.cian.ru/sale/flat/299514612/,15.0,33.0,2.0,48.8,17489236,Нагатино-Садовники,55.6746117,37.6454806
27594,,https://www.cian.ru/sale/flat/299514686/,26.0,33.0,1.0,42.3,16191931,Нагатино-Садовники,55.6746117,37.6454806
27595,realtor,https://www.cian.ru/sale/flat/297079276/,6.0,18.0,3.0,87.0,53000000,Нагатинский затон,55.6852857,37.6992795
27596,,https://www.cian.ru/sale/flat/299514602/,2.0,33.0,2.0,58.5,20661731,Нагатино-Садовники,55.6746117,37.6454806
27597,real_estate_agent,https://www.cian.ru/sale/flat/294249703/,8.0,9.0,3.0,50.8,13500000,Нагатинский затон,55.68336325,37.6723845
27598,,https://www.cian.ru/sale/flat/299514345/,8.0,33.0,2.0,46.4,17202056,Нагатино-Садовники,55.6746117,37.6454806
27599,realtor,https://www.cian.ru/sale/flat/283600829/,10.0,12.0,3.0,62.8,16800000,Нагатинский затон,55.6765192,37.69113513852024
27600,,https://www.cian.ru/sale/flat/299514567/,31.0,33.0,1.0,32.3,13943586,Нагатино-Садовники,55.6746117,37.6454806
27602,,https://www.cian.ru/sale/flat/299514091/,33.0,33.0,1.0,23.6,9408470,Нагатино-Садовники,55.6746117,37.6454806
27603,real_estate_agent,https://www.cian.ru/sale/flat/298087879/,6.0,16.0,3.0,64.4,20000000,Нагатинский затон,55.681155149999995,37.67761085000001
27604,,https://www.cian.ru/sale/flat/299514018/,14.0,14.0,2.0,53.5,18895771,Нагатино-Садовники,55.6746117,37.6454806
27605,realtor,https://www.cian.ru/sale/flat/299517248/,1.0,9.0,2.0,37.5,11800000,Нагатинский затон,55.68825515,37.69264106795702
27606,,https://www.cian.ru/sale/flat/299514648/,21.0,33.0,1.0,32.4,12875435,Нагатино-Садовники,55.6746117,37.6454806
27607,real_estate_agent,https://www.cian.ru/sale/flat/297946515/,32.0,33.0,4.0,86.6,25800000,Нагатино-Садовники,55.6764264,37.6416187
27609,real_estate_agent,https://www.cian.ru/sale/flat/298726705/,8.0,9.0,2.0,49.7,13300000,Нагатинский затон,55.68383345,37.688775044458126
27610,,https://www.cian.ru/sale/flat/299514432/,27.0,33.0,1.0,32.4,13008793,Нагатино-Садовники,55.6746117,37.6454806
27611,,https://www.cian.ru/sale/flat/299651104/,20.0,33.0,1.0,36.0,14140223,Нагатино-Садовники,55.6746117,37.6454806
27612,real_estate_agent,https://www.cian.ru/sale/flat/294875045/,12.0,18.0,3.0,91.4,65000000,Нагатинский затон,55.6852857,37.6992795
27613,,https://www.cian.ru/sale/flat/299520400/,20.0,22.0,2.0,50.1,17415059,Нагатино-Садовники,55.6746117,37.6454806
27614,real_estate_agent,https://www.cian.ru/sale/flat/294991516/,9.0,12.0,2.0,52.1,17700000,Нагатинский затон,55.6755354,37.68842638221204
27615,,https://www.cian.ru/sale/flat/299942465/,16.0,22.0,1.0,34.4,12867869,Нагатино-Садовники,55.6746117,37.6454806
27616,real_estate_agent,https://www.cian.ru/sale/flat/296569541/,1.0,9.0,1.0,31.0,9400000,Нагатино-Садовники,55.6690853,37.659474420194755
27617,,https://www.cian.ru/sale/flat/299514386/,21.0,33.0,3.0,72.6,24361074,Нагатино-Садовники,55.6746117,37.6454806
27618,real_estate_agent,https://www.cian.ru/sale/flat/299773004/,6.0,21.0,2.0,55.5,27000000,Нагатинский затон,55.6814937,37.6957279
27619,,https://www.cian.ru/sale/flat/299513908/,16.0,22.0,1.0,34.5,12648320,Нагатино-Садовники,55.6746117,37.6454806
27620,,https://www.cian.ru/sale/flat/299514532/,23.0,33.0,3.0,81.4,27417635,Нагатино-Садовники,55.6746117,37.6454806
27621,real_estate_agent,https://www.cian.ru/sale/flat/295830404/,5.0,12.0,1.0,35.6,11800000,Нагатинский затон,55.67639245,37.678240493413455
27622,,https://www.cian.ru/sale/flat/299514086/,32.0,33.0,3.0,72.0,24011567,Нагатино-Садовники,55.6746117,37.6454806
27623,real_estate_agent,https://www.cian.ru/sale/flat/295179968/,6.0,12.0,3.0,83.3,32000000,Нагатинский затон,55.67767335,37.675427518620346
27624,,https://www.cian.ru/sale/flat/299514700/,29.0,33.0,1.0,36.1,14091056,Нагатино-Садовники,55.6746117,37.6454806
27625,real_estate_agent,https://www.cian.ru/sale/flat/299673049/,9.0,9.0,1.0,30.5,11900000,Нагатинский затон,55.687909899999994,37.69025719623745
27626,,https://www.cian.ru/sale/flat/299514595/,13.0,33.0,2.0,46.4,17365756,Нагатино-Садовники,55.6746117,37.6454806
27627,realtor,https://www.cian.ru/sale/flat/298436156/,3.0,9.0,1.0,35.1,11199000,Нагатинский затон,55.67955765,37.6705455
27628,,https://www.cian.ru/sale/flat/299513923/,19.0,22.0,1.0,32.4,12621419,Нагатино-Садовники,55.6746117,37.6454806
27629,real_estate_agent,https://www.cian.ru/sale/flat/298803530/,5.0,12.0,2.0,52.0,18800000,Нагатинский затон,55.68018535,37.677873599766194
27630,,https://www.cian.ru/sale/flat/299513883/,6.0,22.0,1.0,40.6,15644641,Нагатино-Садовники,55.6746117,37.6454806
27631,,https://www.cian.ru/sale/flat/299513976/,14.0,22.0,2.0,50.1,17424879,Нагатино-Садовники,55.6746117,37.6454806
27632,realtor,https://www.cian.ru/sale/flat/298312732/,2.0,12.0,2.0,44.8,13300000,Нагатинский затон,55.68791495,37.68729233114736
27633,,https://www.cian.ru/sale/flat/299514158/,20.0,33.0,1.0,41.5,15422063,Нагатино-Садовники,55.6746117,37.6454806
27634,real_estate_agent,https://www.cian.ru/sale/flat/299240806/,11.0,12.0,1.0,34.9,11750000,Нагатинский затон,55.67784065,37.682489149999995
27635,,https://www.cian.ru/sale/flat/299513960/,7.0,22.0,3.0,84.3,29071865,Нагатино-Садовники,55.6746117,37.6454806
27637,,https://www.cian.ru/sale/flat/299514001/,22.0,22.0,1.0,21.9,9402501,Нагатино-Садовники,55.6746117,37.6454806
27638,real_estate_agent,https://www.cian.ru/sale/flat/297586274/,11.0,35.0,2.0,72.2,23900000,Даниловский,55.707253,37.643517
27639,,https://www.cian.ru/sale/flat/299514535/,23.0,33.0,2.0,63.6,21110492,Нагатино-Садовники,55.6746117,37.6454806
27640,real_estate_agent,https://www.cian.ru/sale/flat/299644113/,16.0,26.0,3.0,68.3,23000000,Нагатино-Садовники,55.685199,37.6634269
27641,,https://www.cian.ru/sale/flat/299514414/,25.0,33.0,1.0,25.5,10605755,Нагатино-Садовники,55.6746117,37.6454806
27642,real_estate_agent,https://www.cian.ru/sale/flat/292667631/,2.0,17.0,1.0,30.0,11900000,Нагатинский затон,55.6792165,37.6954128
27643,,https://www.cian.ru/sale/flat/299514057/,28.0,33.0,1.0,25.5,10158434,Нагатино-Садовники,55.6746117,37.6454806
27644,realtor,https://www.cian.ru/sale/flat/269319816/,6.0,9.0,3.0,51.9,16500000,Нагатинский затон,55.6823062,37.67196745
27645,,https://www.cian.ru/sale/flat/299514665/,24.0,33.0,3.0,72.6,24361074,Нагатино-Садовники,55.6746117,37.6454806
27646,realtor,https://www.cian.ru/sale/flat/279971174/,12.0,12.0,2.0,41.8,12990000,Нагатинский затон,55.677772000000004,37.6848344517092
27647,,https://www.cian.ru/sale/flat/299514064/,29.0,33.0,1.0,19.9,9384362,Нагатино-Садовники,55.6746117,37.6454806
27649,,https://www.cian.ru/sale/flat/299520419/,18.0,33.0,2.0,51.7,18685620,Нагатино-Садовники,55.6746117,37.6454806
27651,,https://www.cian.ru/sale/flat/299514747/,6.0,33.0,1.0,34.2,13641011,Нагатино-Садовники,55.6746117,37.6454806
27652,real_estate_agent,https://www.cian.ru/sale/flat/299453797/,8.0,12.0,1.0,43.4,12500000,Нагатинский затон,55.676657399999996,37.684087219415346
27653,,https://www.cian.ru/sale/flat/299514124/,13.0,33.0,2.0,58.6,19950486,Нагатино-Садовники,55.6746117,37.6454806
27654,realtor,https://www.cian.ru/sale/flat/297912184/,10.0,33.0,4.0,120.0,42499000,Нагатино-Садовники,55.6789832,37.635948
27655,,https://www.cian.ru/sale/flat/299514557/,29.0,33.0,1.0,25.5,10638242,Нагатино-Садовники,55.6746117,37.6454806
27657,,https://www.cian.ru/sale/flat/299514079/,31.0,33.0,1.0,32.4,12770653,Нагатино-Садовники,55.6746117,37.6454806
27658,real_estate_agent,https://www.cian.ru/sale/flat/297421068/,7.0,9.0,2.0,51.0,13500000,Нагатинский затон,55.68668385,37.689791631350076
27659,,https://www.cian.ru/sale/flat/299514150/,19.0,33.0,1.0,32.6,12670576,Нагатино-Садовники,55.6746117,37.6454806
27660,real_estate_agent,https://www.cian.ru/sale/flat/299232202/,4.0,20.0,3.0,93.9,35700000,Нагатинский затон,55.6896383,37.6870655
27661,,https://www.cian.ru/sale/flat/299651107/,28.0,33.0,2.0,56.0,22028831,Нагатино-Садовники,55.677605,37.64133685
27662,realtor,https://www.cian.ru/sale/flat/299452485/,12.0,23.0,1.0,37.0,13350000,Нагатинский затон,55.6855292,37.6736988
27663,,https://www.cian.ru/sale/flat/299514333/,2.0,33.0,2.0,58.5,20375081,Нагатино-Садовники,55.6746117,37.6454806
27664,realtor,https://www.cian.ru/sale/flat/299331010/,6.0,12.0,3.0,64.3,20000000,Нагатинский затон,55.6777277,37.69430311250839
27665,,https://www.cian.ru/sale/flat/299514430/,27.0,33.0,1.0,19.9,9421415,Нагатино-Садовники,55.6746117,37.6454806
27666,real_estate_agent,https://www.cian.ru/sale/flat/291628371/,1.0,16.0,1.0,37.4,11990000,Нагатинский затон,55.6762755,37.692818
27667,,https://www.cian.ru/sale/flat/299514002/,22.0,22.0,1.0,23.6,9750764,Нагатино-Садовники,55.6746117,37.6454806
27669,,https://www.cian.ru/sale/flat/299651105/,2.0,33.0,3.0,74.4,25446287,Нагатино-Садовники,55.677605,37.64133685
27670,real_estate_agent,https://www.cian.ru/sale/flat/299655675/,7.0,9.0,1.0,32.6,12500000,Нагатинский затон,55.68336325,37.6723845
27671,,https://www.cian.ru/sale/flat/299514014/,5.0,14.0,1.0,44.6,16578443,Нагатино-Садовники,55.6746117,37.6454806
27672,realtor,https://www.cian.ru/sale/flat/299418895/,15.0,16.0,1.0,37.7,13400000,Нагатинский затон,55.67810585,37.70296071070581
27673,,https://www.cian.ru/sale/flat/299514388/,21.0,33.0,2.0,51.7,18194159,Нагатино-Садовники,55.6746117,37.6454806
27674,real_estate_agent,https://www.cian.ru/sale/flat/299069956/,12.0,16.0,2.0,44.09,21000000,Даниловский,55.707253,37.643517
27675,,https://www.cian.ru/sale/flat/299514714/,31.0,33.0,1.0,19.9,9774402,Нагатино-Садовники,55.6746117,37.6454806
27676,,https://www.cian.ru/sale/flat/299514108/,5.0,33.0,2.0,45.9,16458913,Нагатино-Садовники,55.6746117,37.6454806
27678,,https://www.cian.ru/sale/flat/299514584/,10.0,33.0,1.0,23.7,10100987,Нагатино-Садовники,55.6746117,37.6454806
27679,real_estate_agent,https://www.cian.ru/sale/flat/289047513/,9.0,17.0,2.0,68.0,30000000,Нагатинский затон,55.6772184,37.695812954501434
27680,,https://www.cian.ru/sale/flat/299514008/,2.0,33.0,2.0,55.5,20265713,Нагатино-Садовники,55.6764264,37.6416187
27681,realtor,https://www.cian.ru/sale/flat/294005796/,10.0,33.0,4.0,105.0,43500000,Нагатино-Садовники,55.6778607,37.6356272
27682,,https://www.cian.ru/sale/flat/299513880/,4.0,22.0,3.0,84.2,27576846,Нагатино-Садовники,55.6746117,37.6454806
27683,realtor,https://www.cian.ru/sale/flat/299794823/,5.0,9.0,2.0,45.0,14500000,Нагатинский затон,55.6828917,37.6670905
27684,,https://www.cian.ru/sale/flat/299514112/,5.0,33.0,2.0,48.4,17298449,Нагатино-Садовники,55.6746117,37.6454806
27685,,https://www.cian.ru/sale/flat/299514632/,18.0,33.0,1.0,25.5,11013092,Нагатино-Садовники,55.6746117,37.6454806
27687,,https://www.cian.ru/sale/flat/299514013/,4.0,14.0,1.0,36.3,14122877,Нагатино-Садовники,55.6746117,37.6454806
27688,real_estate_agent,https://www.cian.ru/sale/flat/299125354/,11.0,12.0,2.0,38.5,13500000,Нагатинский затон,55.6768711,37.67291075
27689,,https://www.cian.ru/sale/flat/299513956/,6.0,22.0,1.0,34.5,12983039,Нагатино-Садовники,55.6746117,37.6454806
27690,real_estate_agent,https://www.cian.ru/sale/flat/295159981/,10.0,33.0,3.0,105.0,43500000,Нагатино-Садовники,55.6778607,37.6356272
27691,,https://www.cian.ru/sale/flat/299514007/,3.0,33.0,2.0,53.0,20999341,Нагатино-Садовники,55.6764264,37.6416187
27692,realtor,https://www.cian.ru/sale/flat/299126260/,22.0,22.0,1.0,34.0,13900000,Нагатинский затон,55.69018765,37.69021145388003
27693,,https://www.cian.ru/sale/flat/299514476/,2.0,33.0,3.0,87.7,30562396,Нагатино-Садовники,55.677605,37.64133685
27694,realtor,https://www.cian.ru/sale/flat/292374663/,4.0,9.0,4.0,74.6,20300000,Нагатинский затон,55.68243325,37.67552537008504
27695,,https://www.cian.ru/sale/flat/299513942/,2.0,22.0,2.0,52.5,18166994,Нагатино-Садовники,55.6746117,37.6454806
27696,real_estate_agent,https://www.cian.ru/sale/flat/299723963/,15.0,24.0,2.0,55.4,21700000,Донской,55.705227,37.601639
27697,,https://www.cian.ru/sale/flat/299514503/,9.0,33.0,2.0,59.2,20647893,Нагатино-Садовники,55.6746117,37.6454806
27698,realtor,https://www.cian.ru/sale/flat/298214420/,20.0,24.0,3.0,82.0,34500000,Донской,55.6938345,37.6265825
27699,,https://www.cian.ru/sale/flat/300115601/,10.0,33.0,1.0,36.1,13808032,Нагатино-Садовники,55.6746117,37.6454806
27700,real_estate_agent,https://www.cian.ru/sale/flat/286015368/,9.0,19.0,3.0,84.8,35000000,Даниловский,55.6895642,37.655023701972894
27701,,https://www.cian.ru/sale/flat/299514324/,33.0,33.0,1.0,23.7,9931437,Нагатино-Садовники,55.6746117,37.6454806
27702,real_estate_agent,https://www.cian.ru/sale/flat/298145619/,11.0,12.0,2.0,45.1,13500000,Нагатинский затон,55.6847929,37.68763
27703,,https://www.cian.ru/sale/flat/299513988/,19.0,22.0,1.0,40.6,15859496,Нагатино-Садовники,55.6746117,37.6454806
27704,real_estate_agent,https://www.cian.ru/sale/flat/299513978/,11.0,24.0,1.0,36.0,14800000,Донской,55.705227,37.601639
27705,,https://www.cian.ru/sale/flat/300025680/,27.0,33.0,2.0,58.4,19172719,Нагатино-Садовники,55.677605,37.64133685
27706,real_estate_agent,https://www.cian.ru/sale/flat/298795845/,11.0,26.0,2.0,54.0,20900000,Нагатино-Садовники,55.685199,37.6634269
27707,,https://www.cian.ru/sale/flat/299513887/,8.0,22.0,1.0,21.9,9187881,Нагатино-Садовники,55.6746117,37.6454806
27709,,https://www.cian.ru/sale/flat/299513945/,2.0,22.0,1.0,32.4,13088173,Нагатино-Садовники,55.6746117,37.6454806
27711,,https://www.cian.ru/sale/flat/299520398/,17.0,22.0,1.0,23.6,9725323,Нагатино-Садовники,55.6746117,37.6454806
27712,real_estate_agent,https://www.cian.ru/sale/flat/298209811/,9.0,20.0,2.0,74.3,28490000,Нагатино-Садовники,55.6829596,37.6460118
27713,,https://www.cian.ru/sale/flat/299514352/,12.0,33.0,1.0,42.3,16473819,Нагатино-Садовники,55.6746117,37.6454806
27714,realtor,https://www.cian.ru/sale/flat/299621196/,7.0,24.0,1.0,36.0,17000000,Донской,55.6938345,37.6265825
27715,,https://www.cian.ru/sale/flat/299514009/,2.0,14.0,1.0,43.4,15545445,Нагатино-Садовники,55.6746117,37.6454806
27716,real_estate_agent,https://www.cian.ru/sale/flat/295489675/,19.0,24.0,2.0,61.8,25000000,Донской,55.705227,37.601639
27717,,https://www.cian.ru/sale/flat/299514478/,2.0,33.0,1.0,56.7,21326230,Нагатино-Садовники,55.677605,37.64133685
27718,realtor,https://www.cian.ru/sale/flat/298215825/,19.0,33.0,1.0,42.8,16000000,Нагатино-Садовники,55.677605,37.64133685
27719,,https://www.cian.ru/sale/flat/299514372/,19.0,33.0,1.0,34.2,13456673,Нагатино-Садовники,55.6746117,37.6454806
27720,real_estate_agent,https://www.cian.ru/sale/flat/299331510/,14.0,24.0,2.0,73.7,35000000,Нагатинский затон,55.6657173,37.6596192
27721,,https://www.cian.ru/sale/flat/300025679/,30.0,33.0,1.0,34.3,14285949,Нагатино-Садовники,55.677605,37.64133685
27723,,https://www.cian.ru/sale/flat/300025678/,4.0,33.0,2.0,51.2,19568639,Нагатино-Садовники,55.677605,37.64133685
27725,,https://www.cian.ru/sale/flat/299513999/,22.0,22.0,1.0,36.1,13772654,Нагатино-Садовники,55.6746117,37.6454806
27726,real_estate_agent,https://www.cian.ru/sale/flat/296615513/,24.0,24.0,4.0,102.0,42000000,Донской,55.705227,37.601639
27728,real_estate_agent,https://www.cian.ru/sale/flat/297589722/,4.0,14.0,2.0,45.1,15300000,Нагатино-Садовники,55.6812358,37.6486565
27732,real_estate_agent,https://www.cian.ru/sale/flat/298638792/,4.0,15.0,3.0,102.0,40000000,Даниловский,55.6872317,37.6532428
27735,real_estate_agent,https://www.cian.ru/sale/flat/297243093/,9.0,18.0,1.0,58.0,24999000,Даниловский,55.7010137,37.6336442
27736,real_estate_agent,https://www.cian.ru/sale/flat/295978943/,17.0,23.0,1.0,37.0,18500000,Донской,55.705227,37.601639
27737,real_estate_agent,https://www.cian.ru/sale/flat/298129862/,20.0,24.0,1.0,40.0,18300000,Донской,55.705227,37.601639
27739,real_estate_agent,https://www.cian.ru/sale/flat/298027566/,18.0,18.0,1.0,56.0,22900000,Даниловский,55.7010137,37.6336442
27742,real_estate_agent,https://www.cian.ru/sale/flat/298329519/,9.0,26.0,1.0,22.1,12400000,Нагатино-Садовники,55.685199,37.6634269
27751,real_estate_agent,https://www.cian.ru/sale/flat/297818835/,5.0,26.0,1.0,29.8,14700000,Нагатино-Садовники,55.685199,37.6634269
27753,real_estate_agent,https://www.cian.ru/sale/flat/293313402/,14.0,24.0,1.0,57.09,28000000,Нагатинский затон,55.68363625,37.70052543619818
27754,realtor,https://www.cian.ru/sale/flat/298517121/,20.0,26.0,2.0,45.7,21000000,Нагатино-Садовники,55.685199,37.6634269
27758,realtor,https://www.cian.ru/sale/flat/299434580/,4.0,15.0,3.0,71.2,24700000,Нагатино-Садовники,55.6802098,37.6331306
27760,real_estate_agent,https://www.cian.ru/sale/flat/285375624/,9.0,9.0,3.0,56.6,15500000,Нагатино-Садовники,55.680284900000004,37.64479466533257
27762,realtor,https://www.cian.ru/sale/flat/290535849/,8.0,10.0,2.0,60.3,27900000,Даниловский,55.69031905,37.655723986236886
27763,real_estate_agent,https://www.cian.ru/sale/flat/299854712/,9.0,20.0,1.0,52.0,22000000,Нагатино-Садовники,55.6829596,37.6460118
27764,real_estate_agent,https://www.cian.ru/sale/flat/296830533/,5.0,9.0,2.0,55.4,24200000,Даниловский,55.6872317,37.6532428
27766,realtor,https://www.cian.ru/sale/flat/299846850/,10.0,26.0,2.0,55.9,27700000,Нагатино-Садовники,55.685199,37.6634269
27768,realtor,https://www.cian.ru/sale/flat/299855447/,3.0,3.0,1.0,26.0,4890000,Донской,55.69763974999999,37.62361396702177
27770,real_estate_agent,https://www.cian.ru/sale/flat/298840596/,7.0,9.0,1.0,32.0,9400000,Нагатино-Садовники,55.6690853,37.659474420194755
27771,realtor,https://www.cian.ru/sale/flat/295071422/,12.0,17.0,2.0,53.6,14000000,Нагатино-Садовники,55.679943,37.64874385
27773,realtor,https://www.cian.ru/sale/flat/299342293/,9.0,9.0,3.0,57.2,12900000,Нагатинский затон,55.687909899999994,37.69025719623745
27774,realtor,https://www.cian.ru/sale/flat/299439649/,11.0,16.0,2.0,55.0,15000000,Нагатинский затон,55.6821494,37.68117131311803
27778,real_estate_agent,https://www.cian.ru/sale/flat/298337656/,1.0,9.0,1.0,18.0,5900000,Нагатино-Садовники,55.6826285,37.65661932608105
27780,realtor,https://www.cian.ru/sale/flat/299228701/,9.0,9.0,1.0,32.9,9200000,Нагатино-Садовники,55.67079735,37.651118158024744
27781,homeowner,https://www.cian.ru/sale/flat/287046652/,7.0,9.0,1.0,31.6,9300000,Нагатинский затон,55.68269495,37.67652522347086
27782,realtor,https://www.cian.ru/sale/flat/299575147/,8.0,12.0,2.0,42.0,13000000,Нагатино-Садовники,55.68033565,37.640572241258596
27783,real_estate_agent,https://www.cian.ru/sale/flat/288645310/,1.0,9.0,1.0,27.0,8000000,Нагатино-Садовники,55.6826285,37.65661932608105
27785,real_estate_agent,https://www.cian.ru/sale/flat/298189617/,3.0,9.0,2.0,37.1,11390000,Нагатино-Садовники,55.668363400000004,37.65593624424872
27786,realtor,https://www.cian.ru/sale/flat/299905089/,1.0,12.0,1.0,35.2,8990000,Нагатинский затон,55.6779516,37.6800548
27788,real_estate_agent,https://www.cian.ru/sale/flat/296402165/,14.0,14.0,2.0,45.1,11990000,Нагатино-Садовники,55.6812358,37.6486565
27789,real_estate_agent,https://www.cian.ru/sale/flat/299862132/,12.0,14.0,2.0,40.2,12800000,Нагатино-Садовники,55.68244235,37.65033646631305
27791,real_estate_agent,https://www.cian.ru/sale/flat/298480231/,6.0,8.0,2.0,42.8,12300000,Нагатино-Садовники,55.672468,37.65980058151101
27793,unknown,https://www.cian.ru/sale/flat/299896415/,2.0,12.0,2.0,38.5,12450000,Нагатинский затон,55.67604125,37.684240106603504
27794,realtor,https://www.cian.ru/sale/flat/299454165/,7.0,9.0,3.0,60.1,17000000,Нагатинский затон,55.6786271,37.6729966
27795,real_estate_agent,https://www.cian.ru/sale/flat/294874662/,2.0,9.0,2.0,53.4,14500000,Нагатинский затон,55.680088,37.6731792
27796,realtor,https://www.cian.ru/sale/flat/299969303/,2.0,12.0,1.0,39.0,11000000,Нагатинский затон,55.67835435,37.69803919421065
27797,real_estate_agent,https://www.cian.ru/sale/flat/299931998/,11.0,19.0,3.0,76.5,20846250,Нагатинский затон,55.6827224,37.69177377062107
27800,real_estate_agent,https://www.cian.ru/sale/flat/300045714/,9.0,9.0,3.0,57.3,14950000,Нагатино-Садовники,55.680284900000004,37.64479466533257
27801,unknown,https://www.cian.ru/sale/flat/292063894/,9.0,9.0,2.0,45.1,12400000,Нагатинский затон,55.6787137,37.68070497204819
27802,homeowner,https://www.cian.ru/sale/flat/300144847/,3.0,5.0,1.0,30.5,12500000,Нагатино-Садовники,55.67790065,37.661368034977215
27803,realtor,https://www.cian.ru/sale/flat/299506614/,2.0,9.0,1.0,33.0,12600000,Нагатинский затон,55.6852066,37.6708602
27804,realtor,https://www.cian.ru/sale/flat/300009761/,3.0,9.0,1.0,33.0,11300000,Нагатино-Садовники,55.682237,37.64081566372903
27807,real_estate_agent,https://www.cian.ru/sale/flat/298157734/,4.0,9.0,3.0,59.5,16500000,Нагатино-Садовники,55.682237,37.64081566372903
27808,real_estate_agent,https://www.cian.ru/sale/flat/295202988/,1.0,16.0,1.0,37.6,10800000,Нагатинский затон,55.67810585,37.70296071070581
27809,real_estate_agent,https://www.cian.ru/sale/flat/297935499/,6.0,12.0,2.0,48.0,13000000,Нагатинский затон,55.6880244,37.688434881315786
27810,realtor,https://www.cian.ru/sale/flat/299507436/,2.0,9.0,1.0,31.0,10500000,Нагатинский затон,55.6852978,37.68355315692089
27811,homeowner,https://www.cian.ru/sale/flat/286144601/,4.0,23.0,1.0,33.1,11400000,Нагатинский затон,55.68722065,37.68060130176519
27813,real_estate_agent,https://www.cian.ru/sale/flat/298756795/,11.0,12.0,2.0,53.5,14300000,Нагатино-Садовники,55.6635396,37.6462868
27814,real_estate_agent,https://www.cian.ru/sale/flat/297443857/,4.0,9.0,3.0,58.2,14400000,Нагатино-Садовники,55.66717635,37.64354979943199
27817,homeowner,https://www.cian.ru/sale/flat/295795322/,2.0,33.0,1.0,25.4,10399000,Нагатино-Садовники,55.6764264,37.6416187
27818,realtor,https://www.cian.ru/sale/flat/299269547/,1.0,12.0,1.0,34.1,9100000,Нагатинский затон,55.688542999999996,37.687614535326986
27819,realtor,https://www.cian.ru/sale/flat/299873897/,7.0,9.0,1.0,32.0,12000000,Нагатинский затон,55.682715349999995,37.67907155
27820,real_estate_agent,https://www.cian.ru/sale/flat/300094201/,6.0,8.0,2.0,59.9,21000000,Нагатинский затон,55.6807544,37.6730166
27821,unknown,https://www.cian.ru/sale/flat/298164486/,8.0,10.0,2.0,43.6,13500000,Нагатинский затон,55.6828917,37.6670905
27822,real_estate_agent,https://www.cian.ru/sale/flat/299211679/,33.0,33.0,1.0,33.9,12800000,Нагатино-Садовники,55.6764264,37.6416187
27823,realtor,https://www.cian.ru/sale/flat/299305740/,4.0,5.0,3.0,54.8,17500000,Нагатино-Садовники,55.67790065,37.661368034977215
27824,realtor,https://www.cian.ru/sale/flat/295759527/,5.0,12.0,2.0,52.0,15999999,Нагатинский затон,55.683486,37.7044754
