,floor,floors_count,rooms_count,total_meters,price,lat,lon,author_type_homeowner,author_type_official_representative,author_type_real_estate_agent,author_type_realtor,author_type_representative_developer,district_quality,quality_price
25004,0.0,17.0,1.0,39.6,16000000,55.659933,37.52330678611946,True,False,False,False,False,460337.95985844656,18229383.210394483
25005,0.0,12.0,2.0,46.6,16190000,55.6522099,37.564359,False,False,False,False,False,323775.1718967345,15087923.010387829
25011,0.0,12.0,2.0,52.3,16500000,55.66297695,37.5282455,False,False,False,True,False,398568.3861980105,20845126.59815595
25012,0.0,17.0,2.0,53.0,16500000,55.6558969,37.5168766,False,False,False,True,False,355202.68032833614,18825742.057401814
25013,0.0,17.0,2.0,57.8,16500000,55.6626964,37.556073,False,False,False,True,False,337349.9027919536,19498824.381374918
25019,0.0,12.0,2.0,32.0,17280000,55.6622781,37.5335694,False,False,False,False,False,432884.423941154,13852301.566116927
25020,0.0,16.0,2.0,52.3,17500000,55.66114279999999,37.51954739419452,False,False,False,True,False,461886.6277385102,24156670.630724084
25021,0.0,12.0,2.0,49.0,17500000,55.6512835,37.55570537502868,False,False,True,False,False,312704.8277943797,15322536.561924605
25024,0.0,12.0,2.0,32.0,17880000,55.6622781,37.5335694,True,False,False,False,False,432884.423941154,13852301.566116927
25025,0.0,17.0,2.0,53.1,18000000,55.6678238,37.5482883,False,False,False,True,False,472505.82246846316,25090059.173075393
25026,0.0,16.0,3.0,65.0,18000000,55.64964195,37.56608934049156,False,False,True,False,False,323424.20651116775,21022573.423225902
25029,0.0,34.0,1.0,38.3,17900000,55.6585346,37.53165458422709,False,False,False,True,False,406850.06300862384,15582357.413230292
25033,0.0,34.0,1.0,42.5,18290000,55.6585346,37.53165458422709,False,False,True,False,False,406850.06300862384,17291127.677866515
25034,0.0,24.0,1.0,47.0,18100000,55.66406105,37.54622700126137,False,False,False,False,False,486672.5930859169,22873611.875038095
25035,0.0,34.0,1.0,42.7,18290000,55.6641579,37.5203033,True,False,False,False,False,477071.6422831027,20370959.125488486
25039,0.0,16.0,3.0,55.0,18500000,55.65836165,37.51314891478826,False,False,False,True,False,383519.5448072142,21093574.96439678
25041,0.0,16.0,4.0,70.0,18500000,55.65847735,37.51499060947256,False,False,False,True,False,358672.68391513295,25107087.874059305
25042,0.0,34.0,1.0,43.0,18500000,55.6560989,37.5376897,False,False,False,True,False,445890.36704414344,19173285.78289817
25044,0.0,12.0,2.0,44.0,18500000,55.6677889,37.543953,False,False,False,True,False,472811.7325382662,20803716.231683712
25046,0.0,34.0,1.0,46.4,18750000,55.6585346,37.53165458422709,False,False,False,True,False,406850.06300862384,18877842.923600145
25047,0.0,12.0,2.0,54.0,18800000,55.66050805,37.52773028859309,False,False,False,True,False,429658.1955044023,23201542.557237722
25050,0.0,34.0,1.0,47.0,18990000,55.6560989,37.5376897,True,False,False,False,False,445890.36704414344,20956847.251074743
25051,0.0,12.0,2.0,51.7,18990000,55.661907150000005,37.52984050087116,True,False,False,False,False,410800.5252049719,21238387.15309705
25052,0.0,22.0,2.0,60.0,19100000,55.6597483,37.5166205011092,False,False,False,True,False,463367.83514628245,27802070.108776946
25055,0.0,16.0,3.0,64.1,19300000,55.6510247,37.56383035,True,False,False,False,False,324770.08009284415,20817762.133951306
25056,0.0,19.0,2.0,54.0,19500000,55.6471184,37.525405995247816,False,False,False,True,False,337719.4642824123,18236851.071250264
25061,0.0,32.0,1.0,44.0,19650000,55.65700865,37.559172362084055,True,False,False,False,False,391379.5653810681,17220700.876766995
25062,0.0,30.0,2.0,45.0,19800000,55.65700865,37.559172362084055,False,False,False,True,False,391379.5653810681,17612080.442148063
25065,0.0,16.0,2.0,54.0,20000000,55.66114279999999,37.51954739419452,False,False,False,True,False,461886.6277385102,24941877.897879552
25067,0.0,16.0,3.0,64.5,20300000,55.6512328,37.5721142,False,False,False,True,False,332405.5430182841,21440157.52467932
25069,0.0,34.0,1.0,38.3,20200000,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,18271843.89944283
25071,0.0,28.0,2.0,42.6,20500000,55.6495657,37.51771345,False,False,True,False,False,381251.3617908718,16241308.012291137
25076,0.0,34.0,2.0,51.6,20600000,55.6585346,37.53165458422709,False,False,False,True,False,406850.06300862384,20993463.251244992
25077,0.0,24.0,2.0,38.9,20990000,55.6641579,37.5203033,False,False,True,False,False,477071.6422831027,18558086.884812694
25079,0.0,34.0,2.0,47.3,21000000,55.6641579,37.5203033,False,False,True,False,False,477071.6422831027,22565488.679990754
25080,0.0,17.0,3.0,75.5,21000000,55.6525544,37.554771750628205,True,False,False,False,False,440421.48875999503,33251822.401379626
25081,0.0,34.0,2.0,47.0,21000000,55.6641579,37.5203033,False,False,False,True,False,477071.6422831027,22422367.187305827
25084,0.0,34.0,2.0,43.1,21600000,55.6585346,37.53165458422709,False,False,True,False,False,406850.06300862384,17535237.71567169
25085,0.0,19.0,2.0,47.2,21500000,55.6706392,37.5509751,False,False,False,True,False,393642.5840777127,18579929.96846804
25086,0.0,25.0,1.0,38.9,21531150,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,18558086.884812694
25087,0.0,20.0,3.0,65.1,21550000,55.64167975,37.54252085238513,False,False,False,False,False,318782.5971093879,20752747.071821153
25088,0.0,25.0,3.0,74.7,21600000,55.6634563,37.51264125447331,False,False,False,False,False,406450.3092288235,30361838.09939312
25089,0.0,17.0,2.0,60.0,21500000,55.64950945,37.57058687298367,False,False,False,False,False,320481.314069775,19228878.8441865
25092,0.0,25.0,1.0,37.7,22005490,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,17985600.91407297
25093,0.0,12.0,3.0,64.0,22200000,55.65273285,37.5620626,False,False,False,False,False,414803.78304491733,26547442.11487471
25094,0.0,17.0,2.0,50.9,22222222,55.6626964,37.556073,True,False,False,False,False,337349.9027919536,17171110.052110437
25095,0.0,25.0,1.0,40.5,22335750,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,19321401.51246566
25096,0.0,25.0,1.0,40.3,22306050,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,19225987.184009038
25097,0.0,22.0,2.0,59.7,22700000,55.668669,37.532636208076255,True,False,False,False,False,409611.50926223036,24453807.102955155
25098,0.0,34.0,2.0,60.4,22850000,55.6641579,37.5203033,False,False,False,True,False,477071.6422831027,28815127.1938994
25099,0.0,17.0,3.0,75.0,23000000,55.6666781,37.54616438623776,False,False,False,False,False,480477.3916997607,36035804.37748205
25101,0.0,34.0,2.0,47.3,23000000,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,22565488.679990754
25102,0.0,12.0,3.0,81.3,23400000,55.66297695,37.5282455,False,False,False,False,False,398568.3861980105,32403609.797898255
25103,0.0,22.0,3.0,70.0,23500000,55.66041,37.511616,False,False,True,False,False,397971.09104930056,27857976.37345104
25104,0.0,22.0,2.0,61.5,23800000,55.6443452,37.5232309,False,False,False,True,False,350315.91204521677,21544428.590780832
25105,0.0,17.0,3.0,75.0,23900000,55.6525544,37.554771750628205,False,False,False,True,False,440421.48875999503,33031611.65699963
25106,0.0,34.0,2.0,60.1,23770000,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,28672005.70121447
25109,0.0,25.0,1.0,42.6,24005100,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,20323251.961260173
25110,0.0,5.0,3.0,60.0,24000000,55.65671675,37.563277650739245,True,False,False,False,False,437517.9016544782,26251074.099268693
25111,0.0,5.0,1.0,60.0,24000000,55.65671675,37.563277650739245,True,False,False,False,False,437517.9016544782,26251074.099268693
25112,0.0,34.0,1.0,47.2,24000000,55.6641579,37.5203033,True,False,False,False,False,477071.6422831027,22517781.51576245
25113,0.0,25.0,1.0,42.3,24216750,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,20180130.468575243
25118,0.0,17.0,2.0,61.4,24799999,55.6663657,37.5203749,False,False,False,True,False,486162.0215461811,29850348.12293552
25119,0.0,25.0,1.0,43.2,24732000,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,20609494.94663004
25120,0.0,34.0,2.0,59.2,24830000,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,28242641.22315968
25121,0.0,34.0,2.0,63.2,24700000,55.6585346,37.53165458422709,True,False,False,False,False,406850.06300862384,25712923.982145026
25122,0.0,17.0,2.0,56.0,24990000,55.65252065,37.56335354738333,False,False,False,True,False,425450.66893381876,23825237.46029385
25126,0.0,34.0,2.0,59.3,24900000,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,28290348.387387987
25128,0.0,25.0,1.0,43.8,25272600,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,20895737.931999896
25129,0.0,17.0,2.0,69.3,25500000,55.6718143,37.5410329,True,False,False,False,False,378403.97200338857,26223395.259834826
25130,0.0,25.0,2.0,47.7,25924950,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,22756317.336904
25133,0.0,25.0,1.0,46.7,26338800,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,22279245.694620896
25134,0.0,34.0,2.0,59.1,26600000,55.6585346,37.53165458422709,False,False,False,True,False,406850.06300862384,24044838.72380967
25135,0.0,26.0,2.0,54.0,27000000,55.6592667,37.5619387,False,False,False,True,False,444373.33663622173,23996160.178355973
25136,0.0,25.0,2.0,47.2,27088080,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,22517781.51576245
25137,0.0,32.0,2.0,70.5,27000000,55.65700865,37.559172362084055,False,False,False,True,False,391379.5653810681,27592259.3593653
25138,0.0,16.0,3.0,68.4,27300000,55.6681235,37.5549307,False,False,False,True,False,389324.01478147926,26629762.611053184
25139,0.0,16.0,3.0,69.3,27500000,55.6681235,37.5549307,False,False,False,True,False,389324.01478147926,26980154.22435651
25140,0.0,25.0,1.0,48.8,27254800,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,23281096.14341541
25141,0.0,25.0,1.0,46.4,27399200,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,22136124.20193596
25142,0.0,25.0,2.0,48.9,27359550,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,23328803.30764372
25143,0.0,16.0,3.0,67.5,27500000,55.6681235,37.5549307,False,False,False,True,False,389324.01478147926,26279370.99774985
25144,0.0,17.0,3.0,72.0,27500000,55.6629214,37.553751,True,False,False,False,False,322202.42057960783,23198574.281731762
25145,0.0,34.0,2.0,60.3,27500000,55.6641579,37.5203033,True,False,False,False,False,477071.6422831027,28767420.02967109
25146,0.0,22.0,3.0,79.3,27800000,55.659546250000005,37.51797553967656,False,False,False,True,False,460955.50155603205,36553771.27339334
25149,0.0,22.0,3.0,78.9,28500000,55.6622853,37.5220855,False,False,False,True,False,468336.8587291342,36951778.15372869
25150,0.0,34.0,3.0,64.5,28410000,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,30771120.927260123
25151,0.0,34.0,3.0,63.3,28600000,55.6641579,37.5203033,False,False,False,True,False,477071.6422831027,30198634.956520397
25152,0.0,17.0,2.0,69.6,28500000,55.6718143,37.5410329,True,False,False,False,False,378403.97200338857,26336916.45143584
25153,0.0,17.0,3.0,75.2,29000000,55.6638685,37.5328617559577,False,False,False,True,False,396185.16262640525,29793124.229505677
25154,0.0,34.0,2.0,60.5,29000000,55.6641579,37.5203033,True,False,False,False,False,477071.6422831027,28862834.358127713
25155,0.0,22.0,3.0,78.7,29100000,55.6616754,37.5208688,True,False,False,False,False,464220.70343098545,36534169.36001856
25156,0.0,22.0,3.0,75.4,29000000,55.66100245,37.514175740683,True,False,False,False,False,390355.95628643996,29432839.103997577
25158,0.0,37.0,2.0,61.0,29900000,55.6585346,37.53165458422709,False,False,True,False,False,406850.06300862384,24817853.843526054
25160,0.0,40.0,2.0,78.0,30000000,55.6654431,37.547574245345984,False,False,False,True,False,494176.4614264052,38545763.991259605
25161,0.0,34.0,2.0,67.2,30240000,55.6641579,37.5203033,False,False,False,True,False,477071.6422831027,32059214.361424502
25163,0.0,46.0,3.0,84.1,31000000,55.6495657,37.51771345,False,False,True,False,False,381251.3617908718,32063239.526612315
25164,0.0,14.0,2.0,56.0,31190000,55.6681235,37.5549307,False,False,False,True,False,389324.01478147926,21802144.82776284
25165,0.0,25.0,2.0,61.9,31352350,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,29530734.657324053
25166,0.0,12.0,2.0,60.6,31542300,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,28910541.522356022
25167,0.0,32.0,2.0,63.1,31500000,55.65700865,37.559172362084055,True,False,False,False,False,391379.5653810681,24696050.575545397
25168,0.0,25.0,2.0,63.8,31963800,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,30437170.77766195
25169,0.0,12.0,2.0,62.5,32062500,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,29816977.64269392
25171,0.0,22.0,3.0,78.2,32800000,55.6616754,37.5208688,False,False,True,False,False,464220.70343098545,36302059.00830306
25172,0.0,25.0,3.0,62.7,32729400,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,29912391.97115054
25173,0.0,34.0,3.0,65.6,33000000,55.6585346,37.53165458422709,False,False,True,False,False,406850.06300862384,26689364.13336572
25174,0.0,25.0,2.0,65.0,33052500,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,31009656.748401675
25175,0.0,32.0,3.0,81.5,33200000,55.6595806,37.56009517333135,False,False,False,True,False,403051.2135371294,32848673.903276045
25176,0.0,47.0,3.0,78.7,33250000,55.65653925,37.52397789013276,False,False,False,False,False,416055.79968345,32743591.435087517
25179,0.0,22.0,4.0,102.0,33800000,55.6614968,37.5233066,False,False,False,False,False,462023.31090163556,47126377.71196683
25181,0.0,25.0,2.0,65.7,34196850,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,31343606.897999845
25182,0.0,25.0,2.0,67.3,34188400,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,32106921.525652807
25183,0.0,23.0,2.0,85.0,34085000,55.6613417,37.51329071789552,False,False,False,True,False,396392.09111504816,33693327.744779095
25184,0.0,22.0,2.0,97.3,34700000,55.6592667,37.5619387,True,False,False,False,False,444373.33663622173,43237525.65470438
25185,0.0,46.0,3.0,101.4,35100000,55.6495657,37.51771345,False,False,True,False,False,381251.3617908718,38658888.0855944
25186,0.0,25.0,3.0,69.2,35222800,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,33013357.645990707
25187,0.0,23.0,2.0,75.0,35000000,55.66481615,37.5449839,False,False,False,False,False,490492.38375562936,36786928.7816722
25188,0.0,25.0,2.0,68.3,36028250,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,32583993.16793591
25189,0.0,32.0,2.0,62.6,35700000,55.65700865,37.559172362084055,True,False,False,False,False,391379.5653810681,24500360.792854864
25190,0.0,25.0,3.0,69.6,36122400,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,33204186.302903943
25191,0.0,25.0,2.0,69.3,36763650,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,33061064.810219012
25192,0.0,25.0,2.0,70.3,36766900,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,33538136.452502117
25193,0.0,51.0,2.0,68.6,36500000,55.66095165,37.509622610830746,True,False,False,False,False,411660.7882351637,28239930.07293223
25194,0.0,17.0,3.0,85.0,36500000,55.6712774,37.54020799935649,True,False,False,False,False,370604.84273652814,31501411.632604893
25195,0.0,25.0,2.0,71.2,37664800,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,33967500.93055691
25196,0.0,17.0,3.0,95.5,38000000,55.6718143,37.5410329,False,False,False,True,False,378403.97200338857,36137579.326323606
25198,0.0,31.0,2.0,81.0,38600000,55.6592667,37.5619387,False,False,True,False,False,444373.33663622173,35994240.26753396
25199,0.0,25.0,3.0,72.3,38933550,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,34492279.737068325
25200,0.0,33.0,3.0,88.9,39000000,55.6585346,37.53165458422709,False,False,False,True,False,406850.06300862384,36168970.60146666
25201,0.0,25.0,2.0,72.2,39601700,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,34444572.57284001
25202,0.0,25.0,3.0,72.9,39694050,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,34778522.72243819
25203,0.0,24.0,3.0,86.8,39500000,55.6640555,37.5446982,False,False,False,False,False,494992.0226086795,42965307.56243338
25204,0.0,34.0,4.0,93.7,41000000,55.6641579,37.5203033,True,False,False,False,False,477071.6422831027,44701612.88192672
25205,0.0,32.0,2.0,77.5,41000000,55.65700865,37.559172362084055,True,False,False,False,False,391379.5653810681,30331916.317032777
25206,0.0,25.0,3.0,74.4,42073200,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,35494130.18586284
25207,0.0,25.0,3.0,78.4,42257600,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,37402416.75499525
25208,0.0,24.0,2.0,85.6,42000000,55.6628966,37.51374188727999,False,False,False,True,False,396944.6757852799,33978464.24721996
25209,0.0,40.0,2.0,80.3,43000000,55.6654431,37.547574245345984,False,False,False,True,False,494176.4614264052,39682369.85254034
25210,0.0,23.0,3.0,70.9,43000000,55.6646908,37.5463257,False,False,False,True,False,486672.5930859169,34505086.84979151
25211,0.0,34.0,4.0,102.2,43999999,55.6585346,37.53165458422709,False,False,False,False,False,406850.06300862384,41580076.439481355
25212,0.0,32.0,2.0,77.7,45000000,55.65700865,37.559172362084055,True,False,False,False,False,391379.5653810681,30410192.23010899
25213,0.0,24.0,3.0,95.0,47000000,55.66406105,37.54622700126137,False,False,True,False,False,486672.5930859169,46233896.343162104
25214,0.0,24.0,3.0,94.6,47000000,55.66406105,37.54622700126137,False,False,False,False,False,486672.5930859169,46039227.30592773
25215,0.0,14.0,4.0,132.0,48500000,55.66625545,37.55290838188217,True,False,False,False,False,332561.0555998297,43898059.33917752
25216,0.0,19.0,4.0,160.0,50000000,55.6690408,37.5499748,False,False,False,True,False,470791.94388743816,75326711.0219901
25217,0.0,25.0,3.0,85.3,49687250,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,40694211.08674866
25218,0.0,25.0,3.0,87.1,51258350,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,41552940.04285824
25219,0.0,31.0,3.0,107.0,51200000,55.6635112,37.5367573,False,False,False,False,False,429210.45799649006,45925519.005624436
25220,0.0,23.0,4.0,139.2,51504000,55.6613417,37.51329071789552,False,False,False,True,False,396392.09111504816,55177779.0832147
25221,0.0,40.0,2.0,94.3,53200000,55.6654431,37.547574245345984,False,False,True,False,False,494176.4614264052,46600840.312510006
25222,0.0,25.0,3.0,96.5,53026750,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,46037413.48031941
25223,0.0,31.0,3.0,134.0,55000000,55.6635112,37.5367573,False,False,False,True,False,429210.45799649006,57514201.37152967
25224,0.0,23.0,4.0,134.7,55777000,55.6613417,37.51329071789552,False,False,False,True,False,396392.09111504816,53394014.67319698
25225,0.0,21.0,3.0,95.0,57000000,55.66406105,37.54622700126137,False,False,False,True,False,486672.5930859169,46233896.343162104
25226,0.0,25.0,4.0,122.3,57542150,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,58345861.851223454
25227,0.0,51.0,4.0,123.0,58000000,55.66095165,37.509622610830746,False,False,True,False,False,411660.7882351637,50634276.95292514
25228,0.0,40.0,3.0,101.8,58000000,55.6654431,37.547574245345984,False,False,False,True,False,494176.4614264052,50307163.773208044
25231,0.0,26.0,4.0,133.0,60000000,55.6592667,37.5619387,False,False,False,True,False,444373.33663622173,59101653.77261749
25232,0.0,25.0,4.0,124.4,59712000,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,59347712.300017975
25233,0.0,25.0,4.0,125.3,60833150,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,59777076.77807277
25234,0.0,25.0,3.0,94.9,62158770,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,45274098.852666445
25235,0.0,40.0,2.0,103.0,63000000,55.6654431,37.547574245345984,True,False,False,False,False,494176.4614264052,50900175.52691973
25236,0.0,40.0,3.0,86.4,63700000,55.6654431,37.547574245345984,True,False,False,False,False,494176.4614264052,42696846.26724141
25237,0.0,31.0,4.0,180.0,65000000,55.6635112,37.5367573,False,False,False,True,False,429210.45799649006,77257882.43936822
25238,0.0,31.0,4.0,180.0,68000000,55.6635112,37.5367573,False,False,False,True,False,429210.45799649006,77257882.43936822
25240,0.0,25.0,4.0,137.3,69611100,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,65501936.485470004
25241,0.0,25.0,4.0,138.9,71602950,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,66265251.11312296
25242,0.0,26.0,4.0,175.4,73500000,55.6592667,37.5619387,False,False,False,True,False,444373.33663622173,77943083.2459933
25243,0.0,31.0,3.0,125.0,75000000,55.6635112,37.5367573,True,False,False,False,False,429210.45799649006,53651307.24956126
25244,0.0,25.0,5.0,155.0,82770000,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,73946104.55388092
25245,0.0,25.0,5.0,155.9,84108050,55.6641579,37.5203033,False,False,False,False,False,477071.6422831027,74375469.0319357
25246,0.0,31.0,4.0,179.0,84000000,55.6635112,37.5367573,True,False,False,False,False,429210.45799649006,76828671.98137172
25247,0.0,31.0,5.0,300.0,129900000,55.6635112,37.5367573,True,False,False,False,False,429210.45799649006,128763137.39894702
25249,0.0,18.0,1.0,38.9,12200000,55.653799750000005,37.5141331,True,False,False,False,False,396168.35302255035,15410948.932577208
25250,0.0,22.0,1.0,38.0,14000000,55.6597483,37.5166205011092,True,False,False,False,False,463367.83514628245,17607977.735558733
25255,0.0,16.0,3.0,55.0,14900000,55.6540959,37.5595008,True,False,False,False,False,417547.263796211,22965099.508791603
25261,0.0,16.0,2.0,54.0,18800000,55.6498055,37.565148913160286,True,False,False,False,False,323987.86666109314,17495344.79969903
25266,0.0,12.0,3.0,80.2,25000000,55.66297695,37.5282455,True,False,False,False,False,398568.3861980105,31965184.573080447
25267,0.0,34.0,2.0,65.9,27800000,55.6641579,37.5203033,True,False,False,False,False,477071.6422831027,31439021.226456467
25268,0.0,34.0,3.0,65.9,27800000,55.6641579,37.5203033,True,False,False,False,False,477071.6422831027,31439021.226456467
25269,0.0,17.0,3.0,78.0,28500000,55.66495915,37.55291216228824,True,False,False,False,False,327685.72245759453,25559486.351692375
25270,0.0,22.0,3.0,78.6,30000000,55.65888405,37.51953751640775,True,False,False,False,False,417341.300919034,32803026.25223607
25271,0.0,18.0,2.0,72.0,30000000,55.664351,37.5549138,True,False,False,False,False,333162.7955627193,23987721.28051579
25272,0.0,31.0,4.0,190.0,75000000,55.6635112,37.5367573,True,False,False,False,False,429210.45799649006,81549987.01933311
25273,0.0,17.0,3.0,75.3,25550000,55.66658575,37.57718680000001,True,False,False,False,False,336684.8478425005,25352369.042540286
25274,0.0,22.0,3.0,75.0,24000000,55.672132950000005,37.52911701166879,True,False,False,False,False,476575.390035531,35743154.25266483
25275,0.0,17.0,3.0,80.0,26500000,55.6457707,37.49361005,True,False,False,False,False,350369.58744312363,28029566.99544989
25276,0.0,21.0,1.0,53.0,25299000,55.66364895,37.514623870354455,True,False,False,False,False,378295.49630454805,20049661.30414105
25277,0.0,8.0,2.0,69.0,25000000,55.6816145,37.5369993,True,False,False,False,False,410453.96355515183,28321323.485305477
25278,0.0,22.0,2.0,58.0,20990000,55.6631518,37.5204741,True,False,False,False,False,474329.55661025253,27511114.283394646
25281,0.0,32.0,2.0,49.0,15116500,55.6188754,37.6657241,False,False,False,False,False,304841.9413442987,14937255.125870638
25282,0.0,32.0,1.0,33.0,9715200,55.6188754,37.6657241,False,False,False,False,False,304841.9413442987,10059784.064361857
25283,0.0,12.0,2.0,45.0,11500000,55.6312402,37.6782225,False,False,True,False,False,267179.3462783879,12023070.582527455
25284,0.0,32.0,3.0,63.0,17986500,55.6188754,37.6657241,False,False,False,False,False,304841.9413442987,19205042.30469082
25285,0.0,9.0,1.0,36.6,12000000,55.6485985,37.66085922104708,False,False,True,False,False,311653.24311844073,11406508.69813493
25286,0.0,26.0,1.0,31.0,10964700,55.6188754,37.6657241,False,False,False,False,False,304841.9413442987,9450100.18167326
25287,0.0,24.0,4.0,175.0,45900000,55.6372403,37.6656706,False,False,False,True,False,289340.12190743606,50634521.33380131
25288,0.0,32.0,2.0,52.0,15360800,55.6188754,37.6657241,False,False,False,False,False,304841.9413442987,15851780.949903533
25290,0.0,32.0,2.0,47.0,13874400,55.6188754,37.6657241,False,False,False,False,False,304841.9413442987,14327571.243182039
25291,0.0,14.0,2.0,45.0,15400000,55.6196575,37.66303900680212,False,False,False,True,False,302772.3036067614,13624753.662304262
25292,0.0,17.0,2.0,54.0,15924600,55.6188754,37.6657241,False,False,False,False,False,304841.9413442987,16461464.83259213
25293,0.0,12.0,1.0,35.0,12500000,55.6271892,37.667074817144666,True,False,False,False,False,296744.74655002845,10386066.129250996
25294,0.0,26.0,3.0,71.0,20036200,55.6188754,37.6657241,False,False,False,False,False,304841.9413442987,21643777.83544521
25296,0.0,26.0,3.0,65.0,18323500,55.6188754,37.6657241,False,False,False,False,False,304841.9413442987,19814726.187379416
25297,0.0,9.0,3.0,58.0,13400000,55.6401234,37.6345441,False,False,True,False,False,248994.05813846044,14441655.372030705
25298,0.0,26.0,2.0,53.0,15746300,55.6188754,37.6657241,False,False,False,False,False,304841.9413442987,16156622.891247831
25299,0.0,18.0,1.0,33.8,8400000,55.60498545,37.65242176037165,False,False,True,False,False,217401.95109472112,7348185.947001574
25300,0.0,32.0,3.0,51.0,16758600,55.6188754,37.6657241,False,False,False,False,False,304841.9413442987,15546939.008559234
25301,0.0,17.0,2.0,53.8,13499000,55.6163934,37.647380759211295,False,False,True,False,False,257601.37398164655,13858953.920212584
25302,0.0,17.0,2.0,55.0,16010500,55.6188754,37.6657241,False,False,False,False,False,304841.9413442987,16766306.77393643
25304,0.0,32.0,2.0,39.0,12776400,55.6188754,37.6657241,False,False,False,False,False,304841.9413442987,11888835.71242765
25306,0.0,32.0,2.0,42.0,13083000,55.6188754,37.6657241,False,False,False,False,False,304841.9413442987,12803361.536460547
25307,0.0,9.0,3.0,63.7,13600000,55.63518645,37.67631088877979,False,False,True,False,False,267546.1659626324,17042690.771819685
25308,0.0,32.0,1.0,36.0,12279600,55.6188754,37.6657241,False,False,False,False,False,304841.9413442987,10974309.888394754
25310,0.0,17.0,2.0,48.0,14275200,55.6188754,37.6657241,False,False,False,False,False,304841.9413442987,14632413.18452634
25311,0.0,12.0,2.0,40.6,13400000,55.6207883,37.6484151,False,False,False,True,False,264535.43888881896,10740138.818886051
25312,0.0,26.0,1.0,20.0,8138000,55.6188754,37.6657241,False,False,False,False,False,304841.9413442987,6096838.826885974
25314,0.0,26.0,1.0,32.0,10704000,55.6188754,37.6657241,False,False,False,False,False,304841.9413442987,9754942.123017559
25315,0.0,12.0,2.0,48.8,11850000,55.6287993,37.6758564,False,False,True,False,False,291968.91515457904,14248083.059543457
25316,0.0,26.0,1.0,27.0,9736200,55.6188754,37.6657241,False,False,False,False,False,304841.9413442987,8230732.416296065
25317,0.0,32.0,1.0,24.0,7900000,55.6320994,37.6677084,False,False,True,False,False,298216.8125609589,7157203.501463014
25318,0.0,26.0,1.0,25.0,9062500,55.6188754,37.6657241,False,False,False,False,False,304841.9413442987,7621048.533607468
25319,0.0,33.0,3.0,72.5,18499000,55.61299495,37.683003400229694,False,False,True,False,False,306812.00320931716,22243870.232675493
25320,0.0,32.0,1.0,39.0,12706200,55.6188754,37.6657241,False,False,False,False,False,304841.9413442987,11888835.71242765
25321,0.0,15.0,1.0,38.0,11690000,55.63238845,37.661895149638966,False,False,False,True,False,289198.2737522565,10989534.402585747
