,url,rooms_count,total_meters,price,district
7272,https://www.cian.ru/sale/flat/300029207/,4.0,136.0,156000000,Пресненский
7274,https://www.cian.ru/sale/flat/295152831/,2.0,99.0,111078000,Пресненский
7275,https://www.cian.ru/sale/flat/290380816/,5.0,254.0,89000000,Хорошевский
7277,https://www.cian.ru/sale/flat/296785937/,3.0,87.6,92000000,Пресненский
7279,https://www.cian.ru/sale/flat/294873326/,3.0,68.6,68144365,Пресненский
7280,https://www.cian.ru/sale/flat/299163491/,4.0,134.0,145000000,Пресненский
7281,https://www.cian.ru/sale/flat/296840691/,3.0,85.0,91000000,Пресненский
7284,https://www.cian.ru/sale/flat/296358248/,3.0,77.7,151873546,Хамовники
7289,https://www.cian.ru/sale/flat/296987618/,3.0,117.2,120000000,Пресненский
7290,https://www.cian.ru/sale/flat/298986002/,5.0,162.8,189060000,Пресненский
7291,https://www.cian.ru/sale/flat/296126924/,2.0,65.14,65000000,Пресненский
7295,https://www.cian.ru/sale/flat/298842028/,3.0,101.6,105000000,Дорогомилово
7319,https://www.cian.ru/sale/flat/290284647/,3.0,70.4,45000000,Очаково-Матвеевское
7324,https://www.cian.ru/sale/flat/299941853/,5.0,235.1,248000000,Пресненский
7329,https://www.cian.ru/sale/flat/299801738/,4.0,139.3,116350000,Пресненский
7332,https://www.cian.ru/sale/flat/299066731/,2.0,47.49,44241684,Пресненский
7333,https://www.cian.ru/sale/flat/298003630/,1.0,58.47,35386102,Пресненский
7334,https://www.cian.ru/sale/flat/298068851/,3.0,95.37,55434289,Пресненский
7337,https://www.cian.ru/sale/flat/298003582/,4.0,126.55,101531065,Пресненский
7339,https://www.cian.ru/sale/flat/298794477/,2.0,66.57,50097320,Пресненский
7340,https://www.cian.ru/sale/flat/299649282/,3.0,115.74,102071106,Пресненский
7341,https://www.cian.ru/sale/flat/299723192/,3.0,66.0,44900000,Пресненский
7343,https://www.cian.ru/sale/flat/298003549/,3.0,106.68,75881484,Пресненский
7344,https://www.cian.ru/sale/flat/298828114/,4.0,283.4,560000000,Пресненский
7345,https://www.cian.ru/sale/flat/298003554/,2.0,77.57,50808350,Пресненский
7346,https://www.cian.ru/sale/flat/297078884/,4.0,201.0,140000000,Аэропорт
7347,https://www.cian.ru/sale/flat/298003705/,1.0,47.49,43320378,Пресненский
7348,https://www.cian.ru/sale/flat/272037601/,3.0,94.0,53000000,Беговой
7349,https://www.cian.ru/sale/flat/299649284/,4.0,140.77,108392900,Пресненский
7350,https://www.cian.ru/sale/flat/279700621/,3.0,99.0,56500000,Аэропорт
7351,https://www.cian.ru/sale/flat/298377746/,1.0,42.45,36260790,Пресненский
7353,https://www.cian.ru/sale/flat/298003604/,4.0,130.14,103968846,Пресненский
7355,https://www.cian.ru/sale/flat/298003640/,2.0,75.56,52726448,Пресненский
7357,https://www.cian.ru/sale/flat/298003662/,2.0,110.58,75421420,Пресненский
7358,https://www.cian.ru/sale/flat/299651522/,4.0,116.4,73000000,Беговой
7359,https://www.cian.ru/sale/flat/298621516/,2.0,74.74,47217368,Пресненский
7360,https://www.cian.ru/sale/flat/296485274/,2.0,74.0,39000000,Аэропорт
7361,https://www.cian.ru/sale/flat/298003601/,3.0,109.87,73162433,Пресненский
7363,https://www.cian.ru/sale/flat/298377729/,3.0,115.77,75945120,Пресненский
7364,https://www.cian.ru/sale/flat/298003681/,3.0,95.81,62512192,Пресненский
7365,https://www.cian.ru/sale/flat/296282173/,4.0,222.8,135000000,Пресненский
7366,https://www.cian.ru/sale/flat/298003655/,2.0,93.16,62570914,Пресненский
7368,https://www.cian.ru/sale/flat/298003590/,3.0,95.59,62114382,Пресненский
7369,https://www.cian.ru/sale/flat/294292628/,4.0,231.3,165858000,Тверской
7370,https://www.cian.ru/sale/flat/298003609/,3.0,114.43,84128936,Пресненский
7371,https://www.cian.ru/sale/flat/299408519/,2.0,54.7,42000000,Беговой
7372,https://www.cian.ru/sale/flat/298621513/,3.0,103.1,64030151,Пресненский
7374,https://www.cian.ru/sale/flat/299649276/,4.0,126.16,114896056,Пресненский
7375,https://www.cian.ru/sale/flat/296470579/,3.0,104.0,67500000,Аэропорт
7376,https://www.cian.ru/sale/flat/298003532/,2.0,74.6,52953168,Пресненский
7377,https://www.cian.ru/sale/flat/296469316/,3.0,145.0,150000000,Аэропорт
7378,https://www.cian.ru/sale/flat/298003489/,3.0,123.8,88439377,Пресненский
7379,https://www.cian.ru/sale/flat/298003619/,3.0,130.08,87026641,Пресненский
7380,https://www.cian.ru/sale/flat/296711017/,2.0,52.0,30000000,Аэропорт
7381,https://www.cian.ru/sale/flat/298003574/,3.0,120.28,76209408,Пресненский
7383,https://www.cian.ru/sale/flat/298621517/,2.0,104.52,74096213,Пресненский
7385,https://www.cian.ru/sale/flat/298003535/,2.0,70.33,50930876,Пресненский
7386,https://www.cian.ru/sale/flat/274485942/,4.0,195.0,185000000,Аэропорт
7387,https://www.cian.ru/sale/flat/298377741/,2.0,73.51,58378922,Пресненский
7389,https://www.cian.ru/sale/flat/298003593/,1.0,49.37,38893686,Пресненский
7391,https://www.cian.ru/sale/flat/298003585/,4.0,129.07,112652296,Пресненский
7392,https://www.cian.ru/sale/flat/293449159/,4.0,123.0,58700000,Беговой
7393,https://www.cian.ru/sale/flat/298068859/,2.0,89.88,68569452,Пресненский
7394,https://www.cian.ru/sale/flat/298003637/,3.0,103.8,70085760,Пресненский
7395,https://www.cian.ru/sale/flat/293449686/,4.0,122.0,59880000,Беговой
7396,https://www.cian.ru/sale/flat/298621515/,2.0,84.14,53008200,Пресненский
7398,https://www.cian.ru/sale/flat/298003709/,3.0,128.6,86354900,Пресненский
7399,https://www.cian.ru/sale/flat/299477912/,4.0,362.6,560000000,Пресненский
7400,https://www.cian.ru/sale/flat/298003597/,2.0,94.02,73448424,Пресненский
7401,https://www.cian.ru/sale/flat/298745078/,5.0,172.0,158800000,Беговой
7402,https://www.cian.ru/sale/flat/298068846/,2.0,57.48,47291440,Пресненский
7403,https://www.cian.ru/sale/flat/296320578/,3.0,75.0,42700000,Пресненский
7404,https://www.cian.ru/sale/flat/298068854/,2.0,96.57,79119801,Пресненский
7405,https://www.cian.ru/sale/flat/299064941/,4.0,135.0,84000000,Аэропорт
7406,https://www.cian.ru/sale/flat/298003646/,1.0,64.05,48415395,Пресненский
7407,https://www.cian.ru/sale/flat/298834459/,1.0,47.3,32000000,Беговой
7408,https://www.cian.ru/sale/flat/299149545/,1.0,62.79,40719315,Пресненский
7410,https://www.cian.ru/sale/flat/299792640/,3.0,96.71,90655954,Пресненский
7412,https://www.cian.ru/sale/flat/298003578/,2.0,69.93,48174777,Пресненский
7413,https://www.cian.ru/sale/flat/296469315/,4.0,166.0,76500000,Аэропорт
7414,https://www.cian.ru/sale/flat/298003616/,2.0,80.49,50053269,Пресненский
7415,https://www.cian.ru/sale/flat/299164423/,5.0,250.8,179000000,Пресненский
7416,https://www.cian.ru/sale/flat/299149548/,2.0,67.21,64091456,Пресненский
7417,https://www.cian.ru/sale/flat/295766431/,2.0,54.0,17990000,Беговой
7418,https://www.cian.ru/sale/flat/298003513/,3.0,108.33,88689771,Пресненский
7419,https://www.cian.ru/sale/flat/298468208/,3.0,89.9,69900000,Пресненский
7420,https://www.cian.ru/sale/flat/293250714/,2.0,55.0,18000000,Беговой
7421,https://www.cian.ru/sale/flat/297057282/,2.0,39.0,17000000,Пресненский
7422,https://www.cian.ru/sale/flat/300018901/,2.0,54.4,58400000,Беговой
7423,https://www.cian.ru/sale/flat/300005419/,2.0,111.5,182000000,Тверской
7424,https://www.cian.ru/sale/flat/298802516/,4.0,90.0,75000000,Пресненский
7425,https://www.cian.ru/sale/flat/299842687/,2.0,50.5,24000000,Беговой
7427,https://www.cian.ru/sale/flat/299871151/,2.0,58.0,26500000,Пресненский
7428,https://www.cian.ru/sale/flat/299975331/,3.0,70.9,37300000,Пресненский
7429,https://www.cian.ru/sale/flat/298085850/,1.0,32.8,15350000,Тверской
7430,https://www.cian.ru/sale/flat/299485317/,3.0,79.3,41000000,Тверской
7431,https://www.cian.ru/sale/flat/296200514/,2.0,92.0,37000000,Беговой
7432,https://www.cian.ru/sale/flat/296361416/,3.0,157.0,53990000,Беговой
7433,https://www.cian.ru/sale/flat/295551069/,3.0,78.0,37000000,Пресненский
7438,https://www.cian.ru/sale/flat/297486570/,2.0,55.6,20500000,Пресненский
7441,https://www.cian.ru/sale/flat/299163252/,2.0,63.1,27000000,Беговой
7442,https://www.cian.ru/sale/flat/299549373/,2.0,53.0,24520000,Беговой
7443,https://www.cian.ru/sale/flat/299245037/,2.0,56.3,27000000,Тверской
7444,https://www.cian.ru/sale/flat/298048516/,1.0,36.0,15000000,Беговой
7445,https://www.cian.ru/sale/flat/296175952/,2.0,49.8,28450000,Пресненский
7446,https://www.cian.ru/sale/flat/300001780/,1.0,49.4,31500000,Пресненский
7447,https://www.cian.ru/sale/flat/297575466/,4.0,104.3,37700000,Пресненский
7449,https://www.cian.ru/sale/flat/296977186/,1.0,102.6,60000000,Тверской
7450,https://www.cian.ru/sale/flat/298668278/,5.0,90.0,36700000,Беговой
7451,https://www.cian.ru/sale/flat/296337194/,3.0,66.2,54500000,Беговой
7452,https://www.cian.ru/sale/flat/297090364/,1.0,42.9,17800000,Беговой
7456,https://www.cian.ru/sale/flat/298736500/,3.0,65.0,26500000,Тверской
7457,https://www.cian.ru/sale/flat/299177656/,2.0,54.7,22000000,Пресненский
7458,https://www.cian.ru/sale/flat/297066245/,3.0,67.0,31950000,Беговой
7460,https://www.cian.ru/sale/flat/299584023/,3.0,120.0,79990000,Пресненский
7462,https://www.cian.ru/sale/flat/292398828/,2.0,63.0,38000000,Беговой
7463,https://www.cian.ru/sale/flat/299012796/,4.0,147.0,185000000,Беговой
7465,https://www.cian.ru/sale/flat/299251617/,2.0,77.57,41000000,Пресненский
7466,https://www.cian.ru/sale/flat/299990236/,2.0,110.6,60000000,Пресненский
7467,https://www.cian.ru/sale/flat/298867636/,3.0,68.7,46800000,Пресненский
7469,https://www.cian.ru/sale/flat/294542761/,1.0,10.2,6890000,Пресненский
7472,https://www.cian.ru/sale/flat/294544035/,1.0,10.9,6990000,Пресненский
7475,https://www.cian.ru/sale/flat/298976280/,5.0,180.2,165000000,Беговой
7481,https://www.cian.ru/sale/flat/298814585/,2.0,68.7,46800000,Пресненский
7483,https://www.cian.ru/sale/flat/296321102/,2.0,84.0,63500000,Тверской
7489,https://www.cian.ru/sale/flat/297937038/,1.0,27.0,23100000,Пресненский
7490,https://www.cian.ru/sale/flat/299015870/,2.0,73.1,46500000,Пресненский
7491,https://www.cian.ru/sale/flat/299728867/,1.0,37.0,16300000,Тверской
7492,https://www.cian.ru/sale/flat/298235799/,2.0,52.0,19300000,Беговой
7493,https://www.cian.ru/sale/flat/299506505/,2.0,42.4,19990000,Пресненский
7494,https://www.cian.ru/sale/flat/293944136/,1.0,31.0,24500000,Пресненский
7496,https://www.cian.ru/sale/flat/299942646/,2.0,81.0,51500000,Беговой
7497,https://www.cian.ru/sale/flat/299980546/,1.0,23.0,12700000,Беговой
7498,https://www.cian.ru/sale/flat/299943753/,2.0,39.0,17500000,Пресненский
7499,https://www.cian.ru/sale/flat/299298674/,2.0,55.0,20950000,Беговой
7500,https://www.cian.ru/sale/flat/299695330/,2.0,54.0,29500000,Тверской
7501,https://www.cian.ru/sale/flat/299979263/,1.0,31.6,17300000,Пресненский
7503,https://www.cian.ru/sale/flat/297827474/,1.0,32.9,14900000,Беговой
7504,https://www.cian.ru/sale/flat/299980540/,2.0,51.7,18300000,Беговой
7505,https://www.cian.ru/sale/flat/297532830/,2.0,45.0,20880000,Пресненский
7506,https://www.cian.ru/sale/flat/298915284/,1.0,32.8,14000000,Беговой
7507,https://www.cian.ru/sale/flat/297793967/,3.0,64.5,24200000,Беговой
7508,https://www.cian.ru/sale/flat/298405891/,2.0,49.0,17900000,Беговой
7509,https://www.cian.ru/sale/flat/299560711/,2.0,65.0,41800000,Пресненский
7512,https://www.cian.ru/sale/flat/274700568/,3.0,110.0,49084253,Щукино
7513,https://www.cian.ru/sale/flat/299773017/,3.0,78.0,31500000,Пресненский
7514,https://www.cian.ru/sale/flat/299675512/,4.0,170.0,150000000,Беговой
7515,https://www.cian.ru/sale/flat/295253958/,4.0,116.0,41000000,Беговой
7516,https://www.cian.ru/sale/flat/300094450/,2.0,45.0,25250000,Пресненский
7517,https://www.cian.ru/sale/flat/299482523/,2.0,53.0,24000000,Пресненский
7519,https://www.cian.ru/sale/flat/296976667/,2.0,87.6,94990000,Беговой
7520,https://www.cian.ru/sale/flat/299587042/,1.0,30.1,17000000,Пресненский
7521,https://www.cian.ru/sale/flat/294550628/,1.0,41.1,21500000,Тверской
7523,https://www.cian.ru/sale/flat/299987967/,3.0,91.5,38000000,Пресненский
7524,https://www.cian.ru/sale/flat/297401996/,3.0,70.2,36000000,Пресненский
7525,https://www.cian.ru/sale/flat/294855217/,2.0,84.8,49500000,Пресненский
7526,https://www.cian.ru/sale/flat/299203624/,1.0,49.2,38990000,Беговой
7527,https://www.cian.ru/sale/flat/294228715/,2.0,58.0,28700000,Беговой
7528,https://www.cian.ru/sale/flat/300074527/,5.0,172.0,158500000,Беговой
7530,https://www.cian.ru/sale/flat/294369911/,3.0,69.4,31500000,Беговой
7531,https://www.cian.ru/sale/flat/296953219/,2.0,74.0,38500000,Пресненский
7532,https://www.cian.ru/sale/flat/299186462/,3.0,62.0,32500000,Пресненский
7533,https://www.cian.ru/sale/flat/294944939/,2.0,58.3,22600000,Пресненский
7534,https://www.cian.ru/sale/flat/299523397/,2.0,50.0,24500000,Пресненский
7536,https://www.cian.ru/sale/flat/296421943/,2.0,56.73,23500000,Беговой
7537,https://www.cian.ru/sale/flat/299163360/,3.0,85.0,57989000,Беговой
7538,https://www.cian.ru/sale/flat/298751227/,1.0,30.0,14100000,Тверской
7539,https://www.cian.ru/sale/flat/297966290/,2.0,42.0,20000000,Пресненский
7540,https://www.cian.ru/sale/flat/296972913/,3.0,90.0,115000000,Беговой
7542,https://www.cian.ru/sale/flat/297008927/,2.0,54.5,25100000,Пресненский
7543,https://www.cian.ru/sale/flat/298759596/,2.0,71.0,22500000,Беговой
7544,https://www.cian.ru/sale/flat/298029352/,3.0,81.0,46000000,Беговой
7545,https://www.cian.ru/sale/flat/299211833/,1.0,34.0,19900000,Беговой
7547,https://www.cian.ru/sale/flat/298926290/,2.0,57.0,32300000,Беговой
7548,https://www.cian.ru/sale/flat/293729302/,2.0,90.6,59000000,Беговой
7550,https://www.cian.ru/sale/flat/298677466/,2.0,43.9,20300000,Пресненский
7552,https://www.cian.ru/sale/flat/297796719/,3.0,94.0,49950000,Беговой
7553,https://www.cian.ru/sale/flat/297583113/,3.0,96.6,48000000,Тверской
7554,https://www.cian.ru/sale/flat/297043797/,2.0,46.4,23200000,Беговой
7555,https://www.cian.ru/sale/flat/299461767/,2.0,72.0,39500000,Пресненский
7557,https://www.cian.ru/sale/flat/299863498/,3.0,104.0,62000000,Беговой
7558,https://www.cian.ru/sale/flat/298219523/,3.0,72.0,29999999,Беговой
7559,https://www.cian.ru/sale/flat/297138146/,3.0,74.8,45660208,Пресненский
7562,https://www.cian.ru/sale/flat/299413032/,2.0,69.2,41500000,Пресненский
7567,https://www.cian.ru/sale/flat/298269270/,3.0,113.0,54000000,Пресненский
7568,https://www.cian.ru/sale/flat/298587778/,3.0,104.2,59500000,Беговой
7569,https://www.cian.ru/sale/flat/298107369/,3.0,80.0,57000000,Беговой
7571,https://www.cian.ru/sale/flat/296316355/,2.0,58.5,33100000,Беговой
7572,https://www.cian.ru/sale/flat/299062637/,3.0,95.0,47800000,Аэропорт
7574,https://www.cian.ru/sale/flat/295624714/,2.0,38.3,15000000,Беговой
7575,https://www.cian.ru/sale/flat/299242818/,2.0,43.0,17900000,Пресненский
7577,https://www.cian.ru/sale/flat/290380907/,3.0,118.7,120608930,Пресненский
7584,https://www.cian.ru/sale/flat/298136379/,4.0,123.0,61500000,Беговой
7585,https://www.cian.ru/sale/flat/299295924/,4.0,141.0,150760000,Пресненский
7589,https://www.cian.ru/sale/flat/299295700/,3.0,90.0,99000000,Пресненский
7591,https://www.cian.ru/sale/flat/298512421/,3.0,138.0,75000000,Пресненский
7592,https://www.cian.ru/sale/flat/299206701/,1.0,29.2,22900000,Беговой
7594,https://www.cian.ru/sale/flat/297138084/,1.0,31.5,25919730,Пресненский
7596,https://www.cian.ru/sale/flat/299296162/,1.0,41.2,29000000,Беговой
7597,https://www.cian.ru/sale/flat/296084298/,3.0,86.86,68190000,Пресненский
7600,https://www.cian.ru/sale/flat/294027410/,3.0,85.6,57990000,Беговой
7601,https://www.cian.ru/sale/flat/299297833/,1.0,43.8,26700000,Беговой
7603,https://www.cian.ru/sale/flat/296749844/,3.0,103.1,73500000,Беговой
7605,https://www.cian.ru/sale/flat/300024325/,2.0,42.6,20324460,Обручевский
7606,https://www.cian.ru/sale/flat/299859004/,3.0,63.1,27800000,Обручевский
7607,https://www.cian.ru/sale/flat/299905986/,1.0,30.0,15684000,Обручевский
7608,https://www.cian.ru/sale/flat/299521574/,3.0,59.2,14200000,Теплый Стан
7609,https://www.cian.ru/sale/flat/299992203/,3.0,59.3,25759920,Обручевский
7610,https://www.cian.ru/sale/flat/299921350/,2.0,45.0,15900000,Коньково
7611,https://www.cian.ru/sale/flat/299905958/,1.0,29.7,17439840,Обручевский
7612,https://www.cian.ru/sale/flat/297805684/,3.0,57.8,14950000,Теплый Стан
7613,https://www.cian.ru/sale/flat/300035891/,4.0,82.9,34204540,Обручевский
7614,https://www.cian.ru/sale/flat/299015489/,1.0,34.0,13250000,Коньково
7615,https://www.cian.ru/sale/flat/298635310/,1.0,29.9,19052280,Обручевский
7616,https://www.cian.ru/sale/flat/300060009/,1.0,40.01,20880000,Коньково
7617,https://www.cian.ru/sale/flat/294275055/,4.0,101.6,41950640,Обручевский
7618,https://www.cian.ru/sale/flat/299812487/,2.0,45.0,15900000,Теплый Стан
7619,https://www.cian.ru/sale/flat/299992216/,5.0,118.8,51998760,Обручевский
7620,https://www.cian.ru/sale/flat/299859361/,3.0,63.4,16900000,Коньково
7621,https://www.cian.ru/sale/flat/299905953/,2.0,46.0,22995400,Обручевский
7622,https://www.cian.ru/sale/flat/300045504/,3.0,57.9,18500000,Теплый Стан
7623,https://www.cian.ru/sale/flat/299971664/,3.0,77.5,31891250,Обручевский
7624,https://www.cian.ru/sale/flat/298470634/,2.0,37.0,13400000,Обручевский
7625,https://www.cian.ru/sale/flat/299865305/,3.0,66.0,28043400,Обручевский
7626,https://www.cian.ru/sale/flat/297854264/,2.0,37.8,10200000,Коньково
7627,https://www.cian.ru/sale/flat/299992200/,4.0,92.5,37777000,Обручевский
7628,https://www.cian.ru/sale/flat/299581883/,1.0,36.6,12000000,Теплый Стан
7629,https://www.cian.ru/sale/flat/299971676/,2.0,63.2,29078320,Обручевский
7630,https://www.cian.ru/sale/flat/295206885/,2.0,56.0,17700000,Обручевский
7631,https://www.cian.ru/sale/flat/299992205/,4.0,95.2,40916960,Обручевский
7632,https://www.cian.ru/sale/flat/298515949/,1.0,38.5,10900000,Коньково
7633,https://www.cian.ru/sale/flat/299971682/,1.0,43.3,22381770,Обручевский
7634,https://www.cian.ru/sale/flat/299865761/,1.0,40.1,14300000,Коньково
7635,https://www.cian.ru/sale/flat/299971679/,1.0,39.2,19157040,Обручевский
7636,https://www.cian.ru/sale/flat/300094740/,2.0,45.0,10200000,Теплый Стан
7637,https://www.cian.ru/sale/flat/299992199/,5.0,122.7,53362230,Обручевский
7638,https://www.cian.ru/sale/flat/291415907/,3.0,64.1,16000000,Коньково
7640,https://www.cian.ru/sale/flat/298575865/,3.0,58.5,18900000,Теплый Стан
7642,https://www.cian.ru/sale/flat/290237248/,2.0,70.7,26700000,Обручевский
7644,https://www.cian.ru/sale/flat/299329188/,3.0,49.6,19400000,Теплый Стан
7646,https://www.cian.ru/sale/flat/296829972/,2.0,61.2,23600000,Обручевский
7648,https://www.cian.ru/sale/flat/296652173/,2.0,40.0,14800000,Коньково
7650,https://www.cian.ru/sale/flat/299899147/,1.0,38.5,12999000,Коньково
7652,https://www.cian.ru/sale/flat/299639093/,1.0,34.0,12700000,Коньково
7654,https://www.cian.ru/sale/flat/300028233/,1.0,35.0,10400000,Коньково
7656,https://www.cian.ru/sale/flat/299344091/,2.0,40.0,13600000,Коньково
7658,https://www.cian.ru/sale/flat/294242348/,2.0,43.6,15800000,Коньково
7660,https://www.cian.ru/sale/flat/300025144/,2.0,52.0,15850000,Коньково
7662,https://www.cian.ru/sale/flat/299111148/,1.0,35.8,11900000,Теплый Стан
7664,https://www.cian.ru/sale/flat/255981916/,4.0,91.0,24000000,Коньково
7666,https://www.cian.ru/sale/flat/299679286/,2.0,44.5,15800000,Теплый Стан
7668,https://www.cian.ru/sale/flat/297359816/,4.0,97.7,30000000,Коньково
7669,https://www.cian.ru/sale/flat/299865287/,3.0,65.6,32570400,Обручевский
7671,https://www.cian.ru/sale/flat/299951124/,3.0,71.2,28052800,Обручевский
7672,https://www.cian.ru/sale/flat/295914689/,2.0,44.2,11700000,Теплый Стан
7674,https://www.cian.ru/sale/flat/299892177/,1.0,36.1,13700000,Коньково
7676,https://www.cian.ru/sale/flat/300084072/,1.0,42.1,14800000,Коньково
7678,https://www.cian.ru/sale/flat/299839415/,3.0,60.0,17500000,Теплый Стан
7679,https://www.cian.ru/sale/flat/299971659/,3.0,77.4,31509540,Обручевский
7680,https://www.cian.ru/sale/flat/296745075/,1.0,35.0,9500000,Коньково
7682,https://www.cian.ru/sale/flat/298862548/,3.0,72.7,27000000,Коньково
7683,https://www.cian.ru/sale/flat/269222780/,2.0,50.2,26380100,Обручевский
7684,https://www.cian.ru/sale/flat/294821558/,1.0,12.0,4200000,Коньково
7685,https://www.cian.ru/sale/flat/299992202/,2.0,46.1,21445720,Обручевский
7686,https://www.cian.ru/sale/flat/299946032/,3.0,69.0,17500000,Коньково
7688,https://www.cian.ru/sale/flat/299798590/,1.0,36.0,12100000,Зюзино
7690,https://www.cian.ru/sale/flat/299284684/,2.0,48.0,13600000,Коньково
7692,https://www.cian.ru/sale/flat/299051834/,2.0,60.0,22000000,Коньково
7693,https://www.cian.ru/sale/flat/299865319/,3.0,61.2,26573040,Обручевский
7694,https://www.cian.ru/sale/flat/298279611/,2.0,55.0,19200000,Коньково
7696,https://www.cian.ru/sale/flat/299275283/,2.0,44.8,14500000,Теплый Стан
7697,https://www.cian.ru/sale/flat/299971665/,3.0,63.3,27440550,Обручевский
7698,https://www.cian.ru/sale/flat/299245942/,3.0,74.0,21900000,Коньково
7699,https://www.cian.ru/sale/flat/299971672/,2.0,46.8,26530920,Обручевский
7700,https://www.cian.ru/sale/flat/299724639/,1.0,41.9,15400000,Коньково
7702,https://www.cian.ru/sale/flat/298517761/,3.0,60.1,16900000,Коньково
7703,https://www.cian.ru/sale/flat/299951133/,2.0,59.2,28640960,Обручевский
7704,https://www.cian.ru/sale/flat/299417451/,3.0,65.0,22000000,Коньково
7706,https://www.cian.ru/sale/flat/299775290/,3.0,60.5,18000000,Коньково
7707,https://www.cian.ru/sale/flat/299992211/,2.0,55.8,28374300,Обручевский
7708,https://www.cian.ru/sale/flat/299098372/,2.0,53.1,17700000,Обручевский
7709,https://www.cian.ru/sale/flat/294275045/,3.0,87.6,37562880,Обручевский
7710,https://www.cian.ru/sale/flat/299055075/,2.0,44.0,17300000,Теплый Стан
7711,https://www.cian.ru/sale/flat/299905991/,2.0,46.4,22582880,Обручевский
7712,https://www.cian.ru/sale/flat/299306505/,1.0,36.0,14500000,Обручевский
7713,https://www.cian.ru/sale/flat/299865284/,4.0,118.3,45308900,Обручевский
7714,https://www.cian.ru/sale/flat/298756339/,2.0,56.9,20500000,Коньково
7716,https://www.cian.ru/sale/flat/285608077/,2.0,52.0,17700000,Коньково
7717,https://www.cian.ru/sale/flat/299971668/,3.0,90.5,39295100,Обручевский
7718,https://www.cian.ru/sale/flat/299676526/,1.0,34.0,12700000,Коньково
7719,https://www.cian.ru/sale/flat/299865280/,2.0,43.5,21223650,Обручевский
7720,https://www.cian.ru/sale/flat/299783071/,3.0,63.0,20000000,Коньково
7722,https://www.cian.ru/sale/flat/299786375/,3.0,60.5,18000000,Коньково
7724,https://www.cian.ru/sale/flat/298072845/,3.0,106.8,45000000,Обручевский
7725,https://www.cian.ru/sale/flat/299107330/,2.0,73.2,31256400,Обручевский
7726,https://www.cian.ru/sale/flat/299021594/,2.0,44.7,14700000,Коньково
7728,https://www.cian.ru/sale/flat/298293810/,3.0,56.5,18500000,Коньково
7730,https://www.cian.ru/sale/flat/299638337/,3.0,123.0,47500000,Коньково
7732,https://www.cian.ru/sale/flat/292984451/,1.0,30.9,15550000,Обручевский
7733,https://www.cian.ru/sale/flat/296809868/,3.0,76.2,34312860,Обручевский
7736,https://www.cian.ru/sale/flat/299067039/,3.0,63.0,19980000,Коньково
7737,https://www.cian.ru/sale/flat/292957494/,2.0,61.1,29126370,Обручевский
7739,https://www.cian.ru/sale/flat/294292405/,4.0,207.2,110000000,Коньково
7740,https://www.cian.ru/sale/flat/299865325/,2.0,48.4,24809840,Обручевский
7741,https://www.cian.ru/sale/flat/298635278/,2.0,50.3,11700000,Коньково
7743,https://www.cian.ru/sale/flat/299068427/,2.0,69.0,19920000,Обручевский
7744,https://www.cian.ru/sale/flat/299992206/,3.0,92.6,37040000,Обручевский
7745,https://www.cian.ru/sale/flat/297580299/,2.0,46.6,11500000,Коньково
7746,https://www.cian.ru/sale/flat/294275059/,3.0,101.6,43373040,Обручевский
7747,https://www.cian.ru/sale/flat/298437976/,2.0,57.0,11500000,Теплый Стан
7749,https://www.cian.ru/sale/flat/298975480/,1.0,32.0,9500000,Коньково
7751,https://www.cian.ru/sale/flat/299932779/,1.0,45.0,14000000,Коньково
7752,https://www.cian.ru/sale/flat/288376323/,2.0,46.0,24582400,Обручевский
7753,https://www.cian.ru/sale/flat/298306423/,2.0,54.3,16500000,Коньково
7756,https://www.cian.ru/sale/flat/299865294/,2.0,65.91,37812567,Обручевский
7757,https://www.cian.ru/sale/flat/297855735/,3.0,62.9,17000000,Теплый Стан
7759,https://www.cian.ru/sale/flat/295264277/,3.0,63.5,15550000,Теплый Стан
7761,https://www.cian.ru/sale/flat/299782381/,2.0,45.4,11000000,Коньково
7762,https://www.cian.ru/sale/flat/299054750/,3.0,90.3,41230980,Обручевский
7763,https://www.cian.ru/sale/flat/298580154/,1.0,40.0,11990000,Коньково
7764,https://www.cian.ru/sale/flat/299905967/,3.0,72.19,38051349,Обручевский
7765,https://www.cian.ru/sale/flat/299648949/,3.0,77.0,25000000,Коньково
7767,https://www.cian.ru/sale/flat/298494048/,4.0,100.0,27000000,Коньково
7768,https://www.cian.ru/sale/flat/299865312/,2.0,63.5,27279600,Обручевский
7769,https://www.cian.ru/sale/flat/299215149/,1.0,35.8,10000000,Коньково
7771,https://www.cian.ru/sale/flat/298169624/,2.0,43.6,12500000,Коньково
7772,https://www.cian.ru/sale/flat/299951131/,3.0,66.7,29247950,Обручевский
7773,https://www.cian.ru/sale/flat/299879077/,3.0,75.0,24500000,Коньково
7774,https://www.cian.ru/sale/flat/300085717/,3.0,97.9,52053430,Обручевский
7775,https://www.cian.ru/sale/flat/281432851/,3.0,75.0,20650000,Коньково
7776,https://www.cian.ru/sale/flat/300035834/,2.0,76.5,33193350,Обручевский
7777,https://www.cian.ru/sale/flat/291719288/,3.0,60.0,14000000,Коньково
7778,https://www.cian.ru/sale/flat/300085652/,3.0,74.7,36192150,Обручевский
7779,https://www.cian.ru/sale/flat/291429265/,2.0,70.0,21500000,Коньково
